% ARFF file for Verbmobil
% Phoneme: vowels_no_schwa
%
@relation vowels_no_schwa

% List of attributes:
%
% Duration is expressed in milliseconds
@attribute phoneme { a, a~, e, E, I, i, O, o, U, u, Y, y, 9, 2, a:, a~:, e:, E:, i:, o:, u:, y:, 2:, OY, aU, aI,  }
@attribute filename string
@attribute speech_position { Start_word, Middle_word, End_word }
@attribute word { CARD, gib, to, PTKANT, he, TRUNC, ART, PRF, f, APPO, <aeh>, de, fuen, Mittw, PPER, Ma, g, VVIZU, Bla-Damm, Rueckscha, VVINF, PIDAT, VVIMP, Prinzen, mo, <aehm>, al, Unterkunfts, VAFIN, t, ADV, PAV, Anfa, Flu, PRELS, ze, PWAT, KON, PTKVZ, KOKOM, PTKA, ADJA, SPELL, Marriott-Ho, tschamtatam, au, ueber, Wieder, PIAT, Fro, so, Au, m, PWAV, ORD, no, VAINF, bescha, gla, FW, VAPP, VMINF, ADJD, k, Flieg, PTKZU, PDS, Mont, PPOSAT, ITJ, NN, VMFIN, h, wa, VVPP, v, VVFIN, dorten, Flugzeig, NE, KOUI, schlech, PIS, F, Zu, Rueckf, KOUS, PWS, PTKNEG, APPRART, APPR, PDAT,  }
@attribute pause { near_pause, no_pause }
@attribute stress { none, p_stress, s_stress }
@attribute overlapping { 1, 0 }
@attribute speech_rate_pho numeric
@attribute local_speech_rate numeric
@attribute speech_rate_msyl numeric
@attribute speech_rate_ksyl numeric
@attribute duration numeric

@data
I, g016acn1_037_ABE.par, Middle_word, ADJD, no_pause, none, 0, 13.0, 0.5, 4.8, 6.5, 39.94
I, g016acn1_037_ABE.par, Middle_word, APPR, no_pause, none, 0, 13.0, 2.3, 4.8, 6.5, 29.94
I, g016acn1_037_ABE.par, Middle_word, NN, no_pause, p_stress, 0, 13.0, 0.9, 4.8, 6.5, 39.94
I, g016acn1_039_ABE.par, Middle_word, VAFIN, no_pause, p_stress, 0, 12.9, 1.2, 5.7, 6.5, 59.94
I, g016acn1_039_ABE.par, Middle_word, CARD, no_pause, none, 0, 12.9, 1.1, 5.7, 6.5, 39.94
I, g016acn1_039_ABE.par, Middle_word, PPER, no_pause, p_stress, 0, 12.9, 1.5, 5.7, 6.5, 69.94
I, g016acn1_039_ABE.par, End_word, NN, no_pause, s_stress, 0, 12.9, 1.0, 5.7, 6.5, 29.94
I, g016acn1_041_ABE.par, Start_word, NN, no_pause, p_stress, 0, 16.6, 0.9, 5.9, 8.3, 99.94
I, g016acn1_041_ABE.par, Middle_word, ORD, no_pause, none, 0, 16.6, 0.9, 5.9, 8.3, 59.94
I, g016acn1_041_ABE.par, Middle_word, ORD, no_pause, none, 0, 16.6, 1.0, 5.9, 8.3, 59.94
I, g016acn1_041_ABE.par, End_word, NN, no_pause, s_stress, 0, 16.6, 1.1, 5.9, 8.3, 29.94
I, g016acn2_003_ABO.par, Middle_word, APPR, no_pause, p_stress, 0, 11.7, 0.7, 4.8, 6.2, 49.94
I, g016acn2_005_ABO.par, Middle_word, VAFIN, no_pause, p_stress, 0, 10.7, 2.3, 4.6, 6.0, 29.94
I, g016acn2_005_ABO.par, Middle_word, PPER, no_pause, p_stress, 0, 10.7, 0.9, 4.6, 6.0, 79.94
I, g016acn2_005_ABO.par, Middle_word, APPRART, no_pause, p_stress, 0, 10.7, 0.4, 4.6, 6.0, 39.94
I, g016acn2_005_ABO.par, Middle_word, VVFIN, no_pause, p_stress, 0, 10.7, 0.6, 4.6, 6.0, 49.94
I, g016acn2_005_ABO.par, Middle_word, APPRART, no_pause, p_stress, 0, 10.7, 1.0, 4.6, 6.0, 39.94
I, g016acn2_007_ABO.par, Middle_word, NN, no_pause, p_stress, 0, 13.5, 1.0, 6.2, 7.3, 49.94
I, g016acn2_007_ABO.par, End_word, APPR, no_pause, none, 0, 13.5, 1.0, 6.2, 7.3, 29.94
I, g016acn2_009_ABO.par, Middle_word, NN, no_pause, p_stress, 0, 12.3, 0.9, 5.0, 6.7, 59.94
I, g016acn2_009_ABO.par, Middle_word, APPR, no_pause, none, 0, 12.3, 0.8, 5.0, 6.7, 39.94
I, g016acn2_009_ABO.par, End_word, APPR, no_pause, none, 0, 12.3, 1.4, 5.0, 6.7, 39.94
I, g016acn2_011_ABO.par, Middle_word, APPR, no_pause, p_stress, 0, 11.6, 1.9, 4.4, 5.8, 44.94
I, g016acn2_013_ABO.par, Middle_word, APPR, no_pause, none, 0, 11.7, 1.6, 4.8, 6.0, 29.94
I, g016acn2_013_ABO.par, Middle_word, ADJD, no_pause, none, 0, 11.7, 0.8, 4.8, 6.0, 69.94
I, g016acn2_015_ABO.par, Start_word, APPR, no_pause, p_stress, 0, 15.4, 2.3, 5.2, 6.0, 29.94
I, g016acn2_015_ABO.par, End_word, CARD, no_pause, none, 0, 15.4, 0.9, 5.2, 6.0, 49.94
I, g016acn2_015_ABO.par, End_word, CARD, no_pause, none, 0, 15.4, 0.9, 5.2, 6.0, 69.94
I, g016acn2_021_ABO.par, Middle_word, NN, no_pause, p_stress, 0, 12.1, 0.6, 4.0, 6.2, 49.94
I, g016acn2_023_ABO.par, Middle_word, ADJD, no_pause, none, 0, 15.7, 0.9, 6.3, 8.3, 39.94
I, g016acn2_023_ABO.par, Middle_word, VAFIN, no_pause, p_stress, 0, 15.7, 0.6, 6.3, 8.3, 79.94
I, g016acn2_023_ABO.par, Middle_word, VAFIN, no_pause, p_stress, 0, 15.7, 1.2, 6.3, 8.3, 49.94
I, g016acn2_023_ABO.par, End_word, PPER, no_pause, p_stress, 0, 15.7, 1.8, 6.3, 8.3, 29.94
I, g016acn2_023_ABO.par, End_word, VVINF, no_pause, none, 0, 15.7, 1.4, 6.3, 8.3, 99.94
I, g016acn2_025_ABO.par, End_word, PTKNEG, no_pause, p_stress, 0, 7.8, 1.2, 3.4, 3.4, 59.94
I, g016acn2_028_ABO.par, Start_word, APPR, near_pause, none, 0, 13.1, 0.8, 6.1, 7.2, 39.94
I, g016acn2_028_ABO.par, Start_word, APPR, no_pause, none, 0, 13.1, 0.4, 6.1, 7.2, 39.94
I, g016acn2_036_ABO.par, Middle_word, APPR, no_pause, p_stress, 0, 13.0, 0.8, 5.3, 6.9, 29.94
I, g016acn2_036_ABO.par, Middle_word, NN, no_pause, p_stress, 0, 13.0, 0.9, 5.3, 6.9, 59.94
I, g016acn2_038_ABO.par, Middle_word, PPER, no_pause, p_stress, 0, 12.8, 0.8, 5.2, 6.1, 99.94
I, g016acn2_038_ABO.par, End_word, CARD, no_pause, none, 0, 12.8, 0.8, 5.2, 6.1, 49.94
I, g016acn2_040_ABO.par, Middle_word, NN, no_pause, p_stress, 0, 15.3, 0.8, 5.0, 5.8, 59.94
I, g016acn2_040_ABO.par, End_word, ORD, no_pause, none, 0, 15.3, 0.9, 5.0, 5.8, 39.94
I, g016acn2_042_ABO.par, Middle_word, NN, no_pause, s_stress, 0, 13.8, 0.9, 6.6, 9.2, 29.94
I, g218acn1_001_AHP.par, Start_word, PPER, no_pause, p_stress, 0, 10.2, 0.8, 4.2, 5.1, 59.94
I, g218acn1_001_AHP.par, Middle_word, VAFIN, no_pause, none, 0, 10.2, 0.8, 4.2, 5.1, 49.94
I, g218acn1_001_AHP.par, Middle_word, ADV, no_pause, none, 0, 10.2, 1.0, 4.2, 5.1, 79.94
I, g218acn1_001_AHP.par, Middle_word, PPER, no_pause, p_stress, 0, 10.2, 1.4, 4.2, 5.1, 49.94
I, g218acn1_003_AHP.par, Middle_word, PPER, no_pause, p_stress, 0, 13.8, 1.4, 5.3, 6.7, 39.94
I, g218acn1_005_AHP.par, Middle_word, APPR, no_pause, p_stress, 0, 10.9, 0.4, 4.1, 5.6, 29.94
I, g218acn1_005_AHP.par, Middle_word, APPR, no_pause, p_stress, 0, 10.9, 1.4, 4.1, 5.6, 49.94
I, g218acn1_011_AHP.par, Middle_word, PPER, no_pause, p_stress, 0, 14.5, 1.4, 5.7, 7.3, 69.94
I, g218acn1_014_AHP.par, Middle_word, VVINF, no_pause, p_stress, 0, 9.8, 0.3, 3.8, 4.6, 29.94
I, g218acn1_017_AHP.par, Start_word, VAFIN, no_pause, p_stress, 0, 14.6, 1.7, 5.7, 7.6, 29.94
I, g218acn1_017_AHP.par, Middle_word, ADJD, no_pause, none, 0, 14.6, 0.8, 5.7, 7.6, 69.94
I, g218acn1_017_AHP.par, Middle_word, CARD, no_pause, none, 0, 14.6, 0.4, 5.7, 7.6, 149.94
I, g218acn1_017_AHP.par, Middle_word, APPR, no_pause, none, 0, 14.6, 0.5, 5.7, 7.6, 69.94
I, g218acn1_017_AHP.par, Middle_word, CARD, no_pause, none, 0, 14.6, 0.8, 5.7, 7.6, 39.94
I, g218acn1_017_AHP.par, Middle_word, PPER, no_pause, p_stress, 0, 14.6, 0.8, 5.7, 7.6, 29.94
I, g218acn1_017_AHP.par, Middle_word, ADV, no_pause, none, 0, 14.6, 1.0, 5.7, 7.6, 39.94
I, g218acn1_017_AHP.par, Middle_word, PTKNEG, no_pause, p_stress, 0, 14.6, 1.8, 5.7, 7.6, 39.94
I, g218acn1_017_AHP.par, Middle_word, CARD, no_pause, none, 0, 14.6, 0.9, 5.7, 7.6, 59.94
I, g218acn1_017_AHP.par, End_word, VAFIN, no_pause, p_stress, 0, 14.6, 0.5, 5.7, 7.6, 159.94
I, g218acn1_019_AHP.par, Middle_word, PPER, no_pause, p_stress, 0, 13.0, 1.6, 5.4, 6.7, 49.94
I, g218acn1_019_AHP.par, Middle_word, PPER, no_pause, p_stress, 0, 13.0, 1.6, 5.4, 6.7, 49.94
I, g218acn1_026_AHP.par, Middle_word, ADV, no_pause, none, 0, 12.0, 0.7, 4.9, 6.2, 159.94
I, g218acn1_026_AHP.par, Middle_word, ADV, no_pause, p_stress, 0, 12.0, 1.1, 4.9, 6.2, 39.94
I, g218acn1_028_AHP.par, Middle_word, PRF, no_pause, none, 0, 6.2, 0.8, 2.4, 3.1, 59.94
I, g218acn1_030_AHP.par, Middle_word, VAFIN, no_pause, p_stress, 0, 12.7, 2.0, 5.0, 7.0, 29.94
I, g218acn1_030_AHP.par, Middle_word, PRF, no_pause, none, 0, 12.7, 0.8, 5.0, 7.0, 49.94
I, g218acn1_030_AHP.par, Middle_word, VVINF, no_pause, p_stress, 0, 12.7, 0.6, 5.0, 7.0, 49.94
I, g218acn1_032_AHP.par, Middle_word, PPER, no_pause, p_stress, 0, 10.9, 1.4, 4.4, 5.2, 69.94
I, g218acn1_032_AHP.par, Middle_word, PPER, no_pause, p_stress, 0, 10.9, 0.8, 4.4, 5.2, 69.94
I, g218acn1_032_AHP.par, End_word, NE, no_pause, p_stress, 0, 10.9, 0.7, 4.4, 5.2, 59.94
I, g218acn1_034_AHP.par, Start_word, APPR, no_pause, none, 0, 10.9, 1.3, 4.5, 4.5, 29.94
I, g218acn2_000_AHQ.par, Middle_word, VAFIN, no_pause, p_stress, 0, 12.6, 0.7, 5.2, 6.0, 79.94
I, g218acn2_000_AHQ.par, Middle_word, NE, no_pause, p_stress, 0, 12.6, 0.9, 5.2, 6.0, 49.94
I, g218acn2_000_AHQ.par, Middle_word, PPER, no_pause, p_stress, 0, 12.6, 2.3, 5.2, 6.0, 29.94
I, g218acn2_000_AHQ.par, Middle_word, PRF, no_pause, p_stress, 0, 12.6, 1.5, 5.2, 6.0, 49.94
I, g218acn2_000_AHQ.par, Middle_word, PPER, no_pause, p_stress, 0, 12.6, 0.7, 5.2, 6.0, 49.94
I, g218acn2_002_AHQ.par, Start_word, ADJD, near_pause, none, 0, 14.5, 1.1, 5.2, 5.2, 49.94
I, g218acn2_004_AHQ.par, Middle_word, VAFIN, no_pause, p_stress, 0, 13.6, 0.9, 5.0, 6.2, 89.94
I, g218acn2_004_AHQ.par, Middle_word, PPER, no_pause, p_stress, 0, 13.6, 1.4, 5.0, 6.2, 39.94
I, g218acn2_004_AHQ.par, Middle_word, PTKNEG, no_pause, p_stress, 0, 13.6, 0.4, 5.0, 6.2, 119.94
I, g218acn2_004_AHQ.par, Middle_word, NN, no_pause, p_stress, 0, 13.6, 0.6, 5.0, 6.2, 39.94
I, g218acn2_004_AHQ.par, End_word, ADJD, no_pause, none, 0, 13.6, 0.7, 5.0, 6.2, 89.94
I, g218acn2_007_AHQ.par, End_word, VAFIN, no_pause, p_stress, 0, 14.0, 0.7, 6.1, 8.8, 129.94
I, g218acn2_010_AHQ.par, Middle_word, PPER, no_pause, p_stress, 0, 15.3, 1.1, 5.8, 7.0, 39.94
I, g218acn2_010_AHQ.par, Middle_word, PRF, no_pause, p_stress, 0, 15.3, 0.9, 5.8, 7.0, 49.94
I, g218acn2_010_AHQ.par, Middle_word, ADV, no_pause, p_stress, 0, 15.3, 1.1, 5.8, 7.0, 29.94
I, g218acn2_010_AHQ.par, Middle_word, APPR, no_pause, none, 0, 15.3, 1.4, 5.8, 7.0, 59.94
I, g218acn2_010_AHQ.par, Middle_word, ADV, no_pause, p_stress, 0, 15.3, 0.8, 5.8, 7.0, 29.94
I, g218acn2_010_AHQ.par, Middle_word, KOUS, no_pause, p_stress, 0, 15.3, 1.4, 5.8, 7.0, 39.94
I, g218acn2_010_AHQ.par, Middle_word, VAFIN, no_pause, p_stress, 0, 15.3, 0.6, 5.8, 7.0, 79.94
I, g218acn2_010_AHQ.par, Middle_word, NN, no_pause, none, 0, 15.3, 0.7, 5.8, 7.0, 39.94
I, g218acn2_010_AHQ.par, Middle_word, ADJD, no_pause, none, 0, 15.3, 1.7, 5.8, 7.0, 29.94
I, g218acn2_010_AHQ.par, Middle_word, ADV, no_pause, none, 0, 15.3, 1.1, 5.8, 7.0, 29.94
I, g218acn2_010_AHQ.par, Middle_word, Prinzen, no_pause, p_stress, 0, 15.3, 0.6, 5.8, 7.0, 69.94
I, g218acn2_010_AHQ.par, Middle_word, NE, no_pause, p_stress, 0, 15.3, 0.7, 5.8, 7.0, 49.94
I, g218acn2_010_AHQ.par, Middle_word, NN, no_pause, s_stress, 0, 15.3, 1.0, 5.8, 7.0, 39.94
I, g218acn2_010_AHQ.par, Middle_word, NN, no_pause, s_stress, 0, 15.3, 1.1, 5.8, 7.0, 49.94
I, g218acn2_010_AHQ.par, End_word, CARD, no_pause, s_stress, 0, 15.3, 1.0, 5.8, 7.0, 39.94
I, g218acn2_010_AHQ.par, End_word, CARD, no_pause, none, 0, 15.3, 1.0, 5.8, 7.0, 39.94
I, g218acn2_012_AHQ.par, Middle_word, NN, no_pause, s_stress, 0, 17.0, 1.0, 6.8, 8.1, 29.94
I, g218acn2_012_AHQ.par, Middle_word, CARD, no_pause, s_stress, 0, 17.0, 1.3, 6.8, 8.1, 39.94
I, g218acn2_012_AHQ.par, Middle_word, CARD, no_pause, none, 0, 17.0, 1.3, 6.8, 8.1, 29.94
I, g218acn2_012_AHQ.par, Middle_word, PPER, no_pause, p_stress, 0, 17.0, 1.2, 6.8, 8.1, 39.94
I, g218acn2_012_AHQ.par, Middle_word, NN, no_pause, p_stress, 0, 17.0, 1.0, 6.8, 8.1, 49.94
I, g218acn2_015_AHQ.par, Start_word, PPER, no_pause, p_stress, 0, 18.0, 1.6, 8.5, 9.8, 29.94
I, g218acn2_015_AHQ.par, Middle_word, PPER, no_pause, p_stress, 0, 18.0, 1.2, 8.5, 9.8, 29.94
I, g218acn2_015_AHQ.par, Middle_word, PPER, no_pause, p_stress, 0, 18.0, 1.2, 8.5, 9.8, 79.94
I, g218acn2_018_AHQ.par, Start_word, VVFIN, no_pause, p_stress, 0, 14.5, 1.0, 5.3, 6.8, 49.94
I, g218acn2_018_AHQ.par, Middle_word, PPER, no_pause, p_stress, 0, 14.5, 1.6, 5.3, 6.8, 39.94
I, g218acn2_018_AHQ.par, Middle_word, VAFIN, no_pause, p_stress, 0, 14.5, 1.4, 5.3, 6.8, 39.94
I, g218acn2_018_AHQ.par, Middle_word, PTKNEG, no_pause, p_stress, 0, 14.5, 1.3, 5.3, 6.8, 39.94
I, g218acn2_018_AHQ.par, Middle_word, APPR, no_pause, none, 0, 14.5, 1.8, 5.3, 6.8, 39.94
I, g218acn2_018_AHQ.par, Middle_word, PTKNEG, no_pause, p_stress, 0, 14.5, 1.2, 5.3, 6.8, 79.94
I, g218acn2_018_AHQ.par, End_word, ADJD, no_pause, none, 0, 14.5, 1.1, 5.3, 6.8, 59.94
I, g218acn2_020_AHQ.par, Middle_word, PPER, no_pause, p_stress, 0, 9.3, 0.8, 3.5, 5.2, 79.94
I, g218acn2_025_AHQ.par, End_word, ADV, no_pause, p_stress, 0, 8.7, 0.7, 4.7, 4.7, 99.94
I, g218acn2_029_AHQ.par, Middle_word, VAFIN, no_pause, none, 0, 15.4, 0.5, 6.5, 8.2, 59.94
I, g218acn2_029_AHQ.par, Middle_word, ADJD, no_pause, none, 0, 15.4, 0.6, 6.5, 8.2, 79.94
I, g218acn2_029_AHQ.par, Middle_word, PPER, no_pause, p_stress, 0, 15.4, 1.2, 6.5, 8.2, 29.94
I, g218acn2_029_AHQ.par, Middle_word, PPER, no_pause, p_stress, 0, 15.4, 1.8, 6.5, 8.2, 49.94
I, g218acn2_029_AHQ.par, Middle_word, PPER, no_pause, p_stress, 0, 15.4, 2.3, 6.5, 8.2, 29.94
I, g218acn2_029_AHQ.par, Middle_word, ADJD, no_pause, none, 0, 15.4, 1.1, 6.5, 8.2, 29.94
I, g218acn2_029_AHQ.par, Middle_word, VAFIN, no_pause, none, 0, 15.4, 1.2, 6.5, 8.2, 59.94
I, g218acn2_029_AHQ.par, End_word, ADJA, no_pause, none, 0, 15.4, 0.9, 6.5, 8.2, 29.94
I, g218acn2_033_AHQ.par, Middle_word, PPER, no_pause, p_stress, 0, 9.9, 0.9, 3.6, 4.5, 99.94
I, g218acn2_033_AHQ.par, Middle_word, PRF, no_pause, p_stress, 0, 9.9, 1.1, 3.6, 4.5, 29.94
I, g218acn2_033_AHQ.par, Middle_word, APPR, no_pause, none, 0, 9.9, 1.3, 3.6, 4.5, 29.94
I, g243acn1_003_AID.par, Start_word, APPR, no_pause, none, 0, 13.1, 1.8, 6.5, 7.5, 29.94
I, g243acn1_004_AID.par, Middle_word, PPER, no_pause, p_stress, 0, 12.2, 1.6, 4.9, 7.1, 29.94
I, g243acn1_006_AID.par, Middle_word, VVFIN, no_pause, p_stress, 0, 16.5, 1.2, 6.1, 8.3, 29.94
I, g243acn1_006_AID.par, Middle_word, PPER, no_pause, p_stress, 0, 16.5, 1.4, 6.1, 8.3, 29.94
I, g243acn1_006_AID.par, End_word, APPR, no_pause, none, 0, 16.5, 1.1, 6.1, 8.3, 49.94
I, g243acn1_010_AID.par, Start_word, APPR, near_pause, p_stress, 1, 16.8, 1.2, 6.5, 8.6, 49.94
I, g243acn1_010_AID.par, Middle_word, VAFIN, no_pause, p_stress, 0, 16.8, 1.3, 6.5, 8.6, 39.94
I, g243acn1_010_AID.par, Middle_word, ADV, no_pause, p_stress, 0, 16.8, 1.6, 6.5, 8.6, 29.94
I, g243acn1_010_AID.par, Middle_word, ADJD, no_pause, none, 0, 16.8, 1.1, 6.5, 8.6, 39.94
I, g243acn1_013_AID.par, Start_word, ADV, near_pause, none, 0, 13.4, 0.6, 6.7, 7.8, 49.94
I, g243acn1_013_AID.par, Middle_word, ADV, no_pause, none, 0, 13.4, 1.3, 6.7, 7.8, 29.94
I, g243acn1_015_AID.par, End_word, NE, no_pause, p_stress, 0, 11.2, 0.6, 4.3, 5.6, 79.94
I, g243acn1_017_AID.par, Middle_word, PRF, no_pause, none, 0, 11.2, 1.4, 4.9, 6.5, 59.94
I, g243acn1_017_AID.par, Middle_word, PPER, no_pause, p_stress, 0, 11.2, 1.3, 4.9, 6.5, 29.94
I, g243acn1_017_AID.par, Middle_word, PPER, no_pause, p_stress, 0, 11.2, 1.8, 4.9, 6.5, 29.94
I, g243acn1_017_AID.par, Middle_word, ADJD, no_pause, none, 0, 11.2, 1.3, 4.9, 6.5, 129.94
I, g243acn1_017_AID.par, Middle_word, PRF, no_pause, none, 0, 11.2, 1.0, 4.9, 6.5, 49.94
I, g243acn2_002_AIC.par, Start_word, PPER, near_pause, p_stress, 0, 14.0, 2.0, 5.9, 7.4, 39.94
I, g243acn2_002_AIC.par, Middle_word, NN, no_pause, p_stress, 0, 14.0, 0.8, 5.9, 7.4, 39.94
I, g243acn2_002_AIC.par, Middle_word, NN, no_pause, none, 0, 14.0, 1.1, 5.9, 7.4, 39.94
I, g243acn2_002_AIC.par, Middle_word, APPR, no_pause, none, 0, 14.0, 1.6, 5.9, 7.4, 39.94
I, g243acn2_002_AIC.par, End_word, VVINF, no_pause, p_stress, 0, 14.0, 0.6, 5.9, 7.4, 39.94
I, g243acn2_005_AIC.par, End_word, APPR, no_pause, none, 0, 13.6, 1.2, 6.0, 7.7, 29.94
I, g243acn2_007_AIC.par, Middle_word, PPER, no_pause, p_stress, 0, 16.5, 1.8, 5.4, 8.5, 29.94
I, g243acn2_009_AIC.par, Start_word, APPR, near_pause, p_stress, 0, 15.5, 1.1, 6.7, 10.1, 69.94
I, g243acn2_009_AIC.par, Middle_word, PPER, no_pause, p_stress, 0, 15.5, 1.7, 6.7, 10.1, 39.94
I, g243acn2_012_AIC.par, Start_word, PIS, near_pause, p_stress, 0, 17.5, 1.6, 8.4, 11.2, 29.94
I, g243acn2_012_AIC.par, Start_word, ADV, no_pause, none, 0, 17.5, 1.1, 8.4, 11.2, 39.94
I, g243acn2_012_AIC.par, End_word, PPER, no_pause, p_stress, 0, 17.5, 0.9, 8.4, 11.2, 109.94
I, g243acn2_016_AIC.par, Start_word, PPER, no_pause, p_stress, 0, 17.1, 2.3, 6.8, 8.6, 29.94
I, g243acn2_016_AIC.par, Middle_word, PPER, no_pause, p_stress, 0, 17.1, 2.0, 6.8, 8.6, 39.94
I, g243acn2_016_AIC.par, Middle_word, ADV, no_pause, none, 0, 17.1, 0.9, 6.8, 8.6, 39.94
I, g243acn2_019_AIC.par, Start_word, ADJD, no_pause, p_stress, 0, 14.1, 0.9, 5.7, 6.8, 59.94
I, g243acn2_019_AIC.par, Start_word, ADJD, no_pause, none, 0, 14.1, 0.9, 5.7, 6.8, 89.94
I, g243acn2_019_AIC.par, Middle_word, VAFIN, no_pause, p_stress, 0, 14.1, 1.6, 5.7, 6.8, 49.94
I, g243acn2_019_AIC.par, End_word, ADJD, no_pause, none, 0, 14.1, 0.9, 5.7, 6.8, 59.94
I, g284acn1_001_AIZ.par, Middle_word, VAFIN, no_pause, p_stress, 0, 9.5, 0.6, 5.1, 5.8, 119.94
I, g284acn1_003_AIZ.par, Middle_word, PPER, no_pause, p_stress, 0, 13.0, 1.1, 5.3, 6.3, 29.94
I, g284acn1_003_AIZ.par, Middle_word, ADV, no_pause, none, 0, 13.0, 0.9, 5.3, 6.3, 39.94
I, g284acn1_003_AIZ.par, Middle_word, VAFIN, no_pause, p_stress, 0, 13.0, 2.3, 5.3, 6.3, 29.94
I, g284acn1_003_AIZ.par, Middle_word, ADV, no_pause, none, 0, 13.0, 0.7, 5.3, 6.3, 29.94
I, g284acn1_003_AIZ.par, Middle_word, APPRART, no_pause, p_stress, 0, 13.0, 1.3, 5.3, 6.3, 39.94
I, g284acn1_007_AIZ.par, Middle_word, APPRART, no_pause, p_stress, 0, 12.3, 2.0, 5.0, 6.3, 29.94
I, g284acn1_010_AIZ.par, Start_word, PPER, no_pause, p_stress, 0, 12.6, 1.3, 5.9, 8.1, 29.94
I, g284acn1_010_AIZ.par, Middle_word, VAFIN, no_pause, none, 0, 12.6, 1.1, 5.9, 8.1, 39.94
I, g284acn1_010_AIZ.par, Middle_word, ADV, no_pause, none, 0, 12.6, 1.3, 5.9, 8.1, 29.94
I, g284acn1_010_AIZ.par, Middle_word, ADV, no_pause, p_stress, 0, 12.6, 1.3, 5.9, 8.1, 39.94
I, g284acn1_013_AIZ.par, Middle_word, ADV, no_pause, none, 0, 13.5, 0.9, 5.4, 6.6, 89.94
I, g284acn1_013_AIZ.par, Middle_word, NN, no_pause, p_stress, 0, 13.5, 0.7, 5.4, 6.6, 49.94
I, g284acn1_019_AIZ.par, End_word, ADJD, no_pause, none, 0, 14.5, 1.4, 5.9, 6.5, 59.94
I, g284acn1_028_AIZ.par, Middle_word, VAFIN, no_pause, p_stress, 0, 11.6, 1.0, 4.6, 5.5, 59.94
I, g284acn1_028_AIZ.par, Middle_word, VAFIN, no_pause, p_stress, 0, 11.6, 1.4, 4.6, 5.5, 39.94
I, g284acn1_028_AIZ.par, Middle_word, VAFIN, no_pause, p_stress, 0, 11.6, 1.1, 4.6, 5.5, 39.94
I, g284acn1_028_AIZ.par, Middle_word, APPR, no_pause, none, 0, 11.6, 1.4, 4.6, 5.5, 49.94
I, g284acn1_031_AIZ.par, End_word, ADV, no_pause, none, 0, 13.3, 1.3, 4.9, 7.0, 39.94
I, g284acn1_033_AIZ.par, Middle_word, PTKNEG, no_pause, p_stress, 0, 16.4, 0.6, 6.7, 9.4, 29.94
I, g284acn1_041_AIZ.par, Middle_word, ADV, no_pause, p_stress, 0, 13.3, 1.5, 6.4, 6.8, 29.94
I, g284acn1_044_AIZ.par, Start_word, PTKANT, near_pause, p_stress, 0, 8.3, 0.6, 4.2, 4.2, 59.94
I, g284acn2_000_AJA.par, Middle_word, VAFIN, no_pause, p_stress, 0, 9.3, 1.3, 5.0, 5.9, 89.94
I, g284acn2_004_AJA.par, Middle_word, VVFIN, no_pause, p_stress, 0, 9.5, 1.4, 4.0, 4.0, 59.94
I, g284acn2_008_AJA.par, Middle_word, APPR, no_pause, p_stress, 0, 9.9, 2.3, 3.8, 4.7, 29.94
I, g284acn2_008_AJA.par, Middle_word, APPR, no_pause, p_stress, 0, 9.9, 0.7, 3.8, 4.7, 69.94
I, g284acn2_011_AJA.par, Middle_word, PPER, no_pause, p_stress, 0, 10.9, 1.8, 4.2, 5.0, 59.94
I, g284acn2_011_AJA.par, Middle_word, VAFIN, no_pause, p_stress, 0, 10.9, 0.9, 4.2, 5.0, 59.94
I, g284acn2_011_AJA.par, Middle_word, ADJD, no_pause, none, 0, 10.9, 0.7, 4.2, 5.0, 39.94
I, g284acn2_011_AJA.par, Middle_word, APPR, no_pause, none, 0, 10.9, 0.9, 4.2, 5.0, 49.94
I, g284acn2_011_AJA.par, Middle_word, PPER, no_pause, p_stress, 0, 10.9, 1.6, 4.2, 5.0, 39.94
I, g284acn2_011_AJA.par, Middle_word, PTKNEG, no_pause, p_stress, 0, 10.9, 0.4, 4.2, 5.0, 29.94
I, g284acn2_014_AJA.par, Middle_word, ADV, no_pause, s_stress, 0, 6.5, 0.4, 2.9, 3.1, 139.94
I, g284acn2_017_AJA.par, Middle_word, APPR, no_pause, none, 0, 10.6, 0.7, 4.1, 5.2, 69.94
I, g284acn2_017_AJA.par, Middle_word, ADJD, no_pause, none, 1, 10.6, 0.4, 4.1, 5.2, 179.94
I, g284acn2_017_AJA.par, Middle_word, CARD, no_pause, none, 0, 10.6, 0.6, 4.1, 5.2, 99.94
I, g284acn2_017_AJA.par, End_word, VVINF, no_pause, p_stress, 0, 10.6, 0.7, 4.1, 5.2, 109.94
I, g284acn2_025_AJA.par, Start_word, ADV, no_pause, p_stress, 0, 13.6, 0.3, 5.1, 7.0, 69.94
I, g284acn2_025_AJA.par, Middle_word, ADV, no_pause, p_stress, 0, 13.6, 1.1, 5.1, 7.0, 59.94
I, g284acn2_029_AJA.par, Start_word, CARD, near_pause, none, 0, 11.5, 0.9, 4.4, 4.4, 59.94
I, g284acn2_036_AJA.par, Middle_word, PPER, no_pause, p_stress, 0, 11.8, 1.0, 4.5, 6.1, 49.94
I, g284acn2_036_AJA.par, Middle_word, NN, no_pause, none, 0, 11.8, 0.8, 4.5, 6.1, 49.94
