% ARFF file for Verbmobil
% 
@relation cart
%
% List of attributes:
% Duration is expressed in miliseconds
%
@attribute phoneme { a, a~, e, E, I, i, O, o, U, u, Y, y, 9, 2, a:, a~:, e:, E:, i:, o:, u:, y:, 2:, OY, aU, aI, @, 6, z, S, Z, C, x, N, Q, b, d, f, g, h, j, k, l, m, n, p, r, s, t,v }
@attribute filename string
@attribute phoneme_type { v, c }
@attribute art_manner { v, p, f, n, l, j, o }
@attribute init_pos_in_syl { y, n }
@attribute syl_part { onset, nucleus, coda, single }
@attribute syl_stress { p_stress, s_stress, none }
@attribute syl_place_in_w { w_initial, w_final, w_middle }
@attribute w_type { content_words, function_words, emph_content, emph_function, emph_cwords, emph_fwords, other }
@attribute syl_count_in_w numeric
@attribute w_pos_in_turn { w_initial, w_middle, w_final, single}
@attribute prev_p_type { v, c, none }
@attribute prev_p_artic { v, p, f, n, l, j, o, none }
@attribute foll_p_type { v, c, none }
@attribute foll_p_artic { v, p, f, n, l, j, o, none }
@attribute foll_p_voiced { v, y, n, none }
@attribute syl_part_foll_p { onset, nucleus, coda, single, none }
@attribute speech_rate numeric
@attribute duration numeric
%
@data
t, g376acn2_005_AKX_a.par, c, p, y, onset, p_stress, w_initial, other, 3, w_middle, c, n, c, f, n, onset, 112.44, 49.94
t, g376acn2_005_AKX_a.par, c, p, y, single, none, w_middle, other, 3, w_middle, c, f, c, n, n, single, 112.44, 119.94
t, g376acn2_005_AKX_a.par, c, p, y, onset, p_stress, w_initial, other, 3, w_middle, c, n, c, f, n, onset, 53.69, 49.94
t, g376acn2_005_AKX_a.par, c, p, y, single, none, w_middle, other, 3, w_middle, c, f, c, n, n, single, 53.69, 29.94
t, g376acn2_005_AKX_a.par, c, p, y, onset, none, w_middle, other, 3, w_middle, v, v, c, f, n, onset, 61.19, 39.94
t, g376acn2_005_AKX_a.par, c, p, y, onset, none, w_final, content_words, 2, w_middle, c, n, v, v, v, nucleus, 71.6, 79.94
t, g376acn2_005_AKX_a.par, c, p, y, onset, none, w_final, content_words, 2, w_middle, c, f, v, v, v, nucleus, 78.51, 79.94
t, g376acn2_005_AKX_a.par, c, p, y, onset, p_stress, w_initial, function_words, 1, w_middle, v, v, c, f, n, onset, 42.44, 59.94
t, g376acn2_009_AKX_a.par, c, p, y, onset, p_stress, w_initial, content_words, 2, w_middle, c, p, v, v, v, nucleus, 62.44, 29.94
t, g376acn2_009_AKX_a.par, c, p, y, onset, none, w_final, other, 6, w_middle, c, f, v, v, v, nucleus, 60.65, 59.94
t, g376acn2_009_AKX_a.par, c, p, n, coda, p_stress, w_initial, other, 5, w_middle, c, f, c, n, n, single, 61.37, 29.94
t, g376acn2_009_AKX_a.par, c, p, y, onset, none, w_final, other, 5, w_middle, c, f, v, v, v, nucleus, 61.37, 89.94
t, g376acn2_009_AKX_a.par, c, p, n, coda, p_stress, w_initial, other, 5, w_middle, c, f, v, v, v, nucleus, 73.94, 49.94
t, g376acn2_009_AKX_a.par, c, p, y, onset, none, w_final, other, 5, w_middle, c, f, v, v, v, nucleus, 73.94, 99.94
t, g376acn2_009_AKX_a.par, c, p, n, onset, none, w_middle, other, 5, w_final, c, n, c, f, n, onset, 63.06, 29.94
t, g376acn2_009_AKX_a.par, c, p, n, onset, none, w_final, other, 5, w_final, c, f, v, v, v, coda, 63.06, 79.94
t, g376acn2_013_AKX_a.par, c, p, n, coda, p_stress, w_initial, function_words, 1, w_middle, c, f, c, p, y, onset, 56.6, 69.94
t, g376acn2_013_AKX_a.par, c, p, y, onset, p_stress, w_initial, content_words, 3, w_middle, v, v, c, f, n, onset, 47.08, 29.94
t, g376acn2_013_AKX_a.par, c, p, n, onset, p_stress, w_initial, content_words, 2, w_middle, c, f, c, o, n, onset, 66.6, 29.94
t, g376acn2_013_AKX_a.par, c, p, n, coda, p_stress, w_initial, content_words, 2, w_middle, v, v, c, f, y, onset, 63.27, 39.94
t, g376acn2_013_AKX_a.par, c, p, y, onset, none, w_final, content_words, 3, w_middle, c, f, v, v, v, nucleus, 79.94, 69.94
t, g376acn2_018_AKX_a.par, c, p, y, onset, none, w_final, content_words, 2, w_middle, c, f, c, n, n, onset, 48.27, 49.94
t, g376acn2_018_AKX_a.par, c, p, y, onset, p_stress, w_initial, content_words, 1, w_middle, c, n, v, v, v, nucleus, 73.27, 69.94
t, g376acn2_018_AKX_a.par, c, p, y, single, none, w_final, content_words, 2, w_middle, v, v, c, p, y, onset, 53.27, 29.94
t, g376acn2_018_AKX_a.par, c, p, n, coda, p_stress, w_initial, content_words, 2, w_middle, v, v, c, f, y, onset, 71.6, 49.94
t, g376acn2_018_AKX_a.par, c, p, y, onset, none, w_final, content_words, 3, w_middle, c, f, v, v, v, nucleus, 97.44, 49.94
t, g376acn2_018_AKX_a.par, c, p, n, coda, p_stress, w_initial, content_words, 1, w_middle, v, v, c, p, y, onset, 86.6, 29.94
t, g376acn2_018_AKX_a.par, c, p, n, onset, none, w_middle, content_words, 3, w_middle, c, n, c, l, n, onset, 78.27, 39.94
t, g376acn2_018_AKX_a.par, c, p, y, onset, p_stress, w_initial, content_words, 1, w_middle, c, f, c, f, n, onset, 78.69, 29.94
t, g376acn2_018_AKX_a.par, c, p, y, onset, p_stress, w_initial, content_words, 2, w_middle, v, v, v, v, v, nucleus, 114.94, 79.94
t, g376acn2_018_AKX_a.par, c, p, y, onset, none, w_final, function_words, 2, w_middle, c, l, v, v, v, nucleus, 51.94, 99.94
t, g376acn2_022_AKX_a.par, c, p, y, onset, none, w_final, content_words, 2, w_middle, c, f, c, n, n, onset, 54.94, 39.94
t, g376acn2_022_AKX_a.par, c, p, y, single, none, w_final, content_words, 2, w_middle, v, v, c, p, y, onset, 63.27, 69.94
t, g376acn2_024_AKX_a.par, c, p, n, coda, p_stress, w_initial, content_words, 1, w_middle, c, n, v, v, v, coda, 64.94, 39.94
t, g378acn2_099_AKX_a.par, c, p, n, coda, p_stress, w_initial, content_words, 1, w_middle, c, f, c, f, y, onset, 54.94, 49.94
t, g378acn2_099_AKX_a.par, c, p, n, coda, p_stress, w_initial, content_words, 1, w_middle, c, f, v, v, v, nucleus, 69.94, 59.94
t, g378acn2_099_AKX_a.par, c, p, y, onset, none, w_final, content_words, 2, w_middle, c, f, v, v, v, nucleus, 159.94, 489.94
t, g378acn2_099_AKX_a.par, c, p, n, coda, p_stress, w_initial, content_words, 1, w_middle, v, v, c, p, y, onset, 69.94, 29.94
t, g378acn2_099_AKX_a.par, c, p, n, coda, p_stress, w_initial, function_words, 1, w_middle, c, f, c, f, n, coda, 33.94, 29.94
t, g378acn2_102_AKX_a.par, c, p, y, single, none, w_final, other, 3, w_initial, c, n, v, v, v, coda, 71.94, 69.94
t, g378acn2_102_AKX_a.par, c, p, y, single, none, w_final, other, 3, w_middle, c, n, v, v, v, coda, 111.94, 29.94
t, g378acn2_102_AKX_a.par, c, p, y, single, none, w_final, other, 3, w_middle, c, n, v, v, v, coda, 47.94, 29.94
t, g378acn2_102_AKX_a.par, c, p, y, onset, p_stress, w_initial, other, 3, w_middle, c, f, c, f, n, onset, 53.27, 59.94
t, g378acn2_102_AKX_a.par, c, p, y, single, none, w_final, other, 3, w_middle, c, n, v, v, v, coda, 53.27, 39.94
t, g378acn2_104_AKX_a.par, c, p, n, coda, p_stress, w_initial, content_words, 1, single, v, v, none, none, none, none, 146.6, 219.94
t, g378acn2_108_AKX_a.par, c, p, n, onset, p_stress, w_initial, emph_fwords, 1, single, v, v, c, f, n, onset, 129.94, 29.94
f, g376acn2_001_AKX_a.par, c, f, y, onset, p_stress, w_initial, content_words, 1, w_middle, c, p, c, o, n, onset, 56.6, 59.94
f, g376acn2_001_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 61.6, 84.94
f, g376acn2_001_AKX_a.par, c, f, y, onset, none, w_final, emph_cwords, 3, w_middle, v, v, v, v, v, nucleus, 96.6, 109.94
f, g376acn2_005_AKX_a.par, c, f, n, coda, p_stress, w_initial, other, 3, w_middle, c, l, c, p, n, single, 112.44, 99.94
f, g376acn2_005_AKX_a.par, c, f, n, coda, p_stress, w_initial, other, 3, w_middle, c, l, c, p, n, single, 53.69, 59.94
f, g376acn2_007_AKX_a.par, c, f, y, onset, p_stress, w_initial, content_words, 2, w_final, c, n, v, v, v, nucleus, 62.08, 64.94
f, g376acn2_009_AKX_a.par, c, f, n, coda, none, w_initial, function_words, 1, w_middle, v, v, c, p, y, onset, 54.94, 29.94
f, g376acn2_009_AKX_a.par, c, f, n, coda, p_stress, w_initial, emph_fwords, 1, w_middle, v, v, c, o, n, onset, 64.94, 49.94
f, g376acn2_013_AKX_a.par, c, f, y, onset, none, w_final, emph_cwords, 3, w_middle, v, v, v, v, v, nucleus, 59.94, 69.94
f, g376acn2_013_AKX_a.par, c, f, y, onset, p_stress, w_initial, content_words, 2, w_middle, v, v, v, v, v, nucleus, 62.44, 79.94
f, g376acn2_018_AKX_a.par, c, f, y, onset, p_stress, w_initial, content_words, 2, w_middle, v, v, v, v, v, nucleus, 81.19, 84.94
f, g376acn2_018_AKX_a.par, c, f, n, coda, none, w_initial, function_words, 1, w_middle, v, v, c, j, n, onset, 79.94, 49.94
f, g376acn2_018_AKX_a.par, c, f, y, onset, p_stress, w_initial, content_words, 1, w_middle, c, n, v, v, v, nucleus, 63.27, 69.94
f, g376acn2_022_AKX_a.par, c, f, y, onset, none, w_final, emph_cwords, 3, w_middle, v, v, v, v, v, nucleus, 86.6, 109.94
f, g376acn2_022_AKX_a.par, c, f, y, onset, p_stress, w_initial, content_words, 2, w_middle, c, n, c, l, n, onset, 103.94, 69.94
f, g376acn2_022_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, f, v, v, v, nucleus, 49.94, 69.94
f, g376acn2_024_AKX_a.par, c, f, y, onset, p_stress, w_initial, content_words, 2, w_middle, c, f, c, l, n, onset, 37.94, 39.94
f, g376acn2_024_AKX_a.par, c, f, y, onset, p_stress, w_initial, content_words, 1, w_middle, c, n, c, l, n, onset, 64.94, 69.94
f, g378acn2_099_AKX_a.par, c, f, n, coda, p_stress, w_initial, content_words, 1, w_middle, v, v, c, p, n, coda, 69.94, 89.94
f, g378acn2_099_AKX_a.par, c, f, n, coda, p_stress, w_initial, content_words, 2, w_middle, v, v, c, p, n, onset, 159.94, 69.94
f, g378acn2_099_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 43.27, 59.94
aU, g376acn2_001_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, content_words, 1, w_middle, c, o, c, f, y, onset, 56.6, 79.94
aU, g376acn2_001_AKX_a.par, v, v, y, nucleus, p_stress, w_initial, content_words, 3, w_middle, c, n, c, f, n, coda, 120.65, 239.94
aU, g376acn2_003_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, content_words, 2, w_middle, c, o, c, f, n, onset, 59.94, 169.94
aU, g376acn2_009_AKX_a.par, v, v, y, nucleus, none, w_initial, function_words, 1, w_middle, c, j, c, f, n, coda, 54.94, 79.94
aU, g376acn2_009_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, content_words, 2, w_middle, c, o, c, f, n, onset, 91.94, 239.94
aU, g376acn2_018_AKX_a.par, v, v, y, nucleus, none, w_initial, function_words, 1, w_middle, c, n, c, f, n, coda, 79.94, 109.94
aU, g376acn2_022_AKX_a.par, v, v, y, nucleus, none, w_initial, function_words, 1, w_final, c, n, c, f, n, coda, 119.94, 209.94
aU, g376acn2_024_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, content_words, 2, w_middle, c, f, v, v, v, nucleus, 167.44, 279.94
aU, g378acn2_097_AKX_a.par, v, v, y, nucleus, none, w_initial, function_words, 1, w_middle, v, v, c, f, n, coda, 89.94, 139.94
aU, g378acn2_108_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, emph_fwords, 1, single, c, f, none, none, none, none, 129.94, 329.94
v, g376acn2_001_AKX_a.par, c, f, y, onset, none, w_initial, emph_cwords, 1, w_middle, v, v, v, v, v, nucleus, 149.94, 69.94
v, g376acn2_001_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, f, v, v, v, nucleus, 49.94, 39.94
v, g376acn2_003_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 39.94, 29.94
v, g376acn2_005_AKX_a.par, c, f, n, onset, p_stress, w_initial, content_words, 1, w_middle, c, f, v, v, v, nucleus, 69.94, 69.94
v, g376acn2_005_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, f, v, v, v, nucleus, 64.94, 79.94
v, g376acn2_005_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 2, w_middle, v, v, v, v, v, nucleus, 69.94, 69.94
v, g376acn2_005_AKX_a.par, c, f, n, onset, p_stress, w_initial, other, 3, w_middle, c, f, v, v, v, nucleus, 112.44, 49.94
v, g376acn2_005_AKX_a.par, c, f, n, onset, p_stress, w_initial, other, 3, w_middle, c, f, v, v, v, nucleus, 53.69, 49.94
v, g376acn2_009_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 29.94, 29.94
v, g376acn2_009_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 54.94, 29.94
v, g376acn2_009_AKX_a.par, c, f, y, onset, p_stress, w_initial, content_words, 2, w_middle, v, v, v, v, v, nucleus, 41.37, 39.94
v, g376acn2_009_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 2, w_middle, c, n, v, v, v, nucleus, 149.94, 99.94
v, g376acn2_009_AKX_a.par, c, f, n, onset, s_stress, w_middle, other, 6, w_middle, c, f, v, v, v, nucleus, 60.65, 59.94
v, g376acn2_009_AKX_a.par, c, f, n, onset, s_stress, w_middle, other, 5, w_middle, c, f, v, v, v, nucleus, 61.37, 59.94
v, g376acn2_009_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 2, w_middle, v, v, v, v, v, nucleus, 113.27, 39.94
v, g376acn2_009_AKX_a.par, c, f, n, onset, s_stress, w_middle, other, 5, w_middle, c, f, v, v, v, nucleus, 73.94, 59.94
v, g376acn2_009_AKX_a.par, c, f, n, onset, s_stress, w_middle, other, 5, w_final, c, f, v, v, v, nucleus, 63.06, 69.94
v, g376acn2_013_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, f, v, v, v, nucleus, 29.94, 29.94
v, g376acn2_013_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 83.27, 29.94
v, g376acn2_013_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 2, w_middle, c, n, v, v, v, nucleus, 34.94, 29.94
v, g376acn2_013_AKX_a.par, c, f, y, onset, none, w_final, content_words, 2, w_middle, c, p, v, v, v, nucleus, 63.27, 39.94
v, g376acn2_018_AKX_a.par, c, f, y, onset, none, w_final, content_words, 2, w_middle, c, p, v, v, v, nucleus, 71.6, 49.94
v, g376acn2_018_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 44.94, 29.94
v, g376acn2_018_AKX_a.par, c, f, n, onset, p_stress, w_initial, content_words, 1, w_middle, c, f, v, v, v, nucleus, 78.69, 69.94
v, g376acn2_022_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, f, v, v, v, nucleus, 56.6, 29.94
v, g376acn2_022_AKX_a.par, c, f, y, onset, p_stress, w_initial, content_words, 1, w_middle, c, f, v, v, v, nucleus, 53.27, 49.94
v, g376acn2_022_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, f, v, v, v, nucleus, 59.94, 29.94
v, g376acn2_024_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 169.94, 39.94
v, g378acn2_096_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 46.6, 69.94
v, g378acn2_099_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 39.94, 49.94
a, g376acn2_001_AKX_a.par, v, v, n, nucleus, none, w_initial, emph_cwords, 1, w_middle, c, f, c, l, n, coda, 149.94, 99.94
a, g376acn2_001_AKX_a.par, v, v, n, nucleus, s_stress, w_middle, content_words, 3, w_middle, c, n, c, f, n, onset, 120.65, 59.94
a, g376acn2_001_AKX_a.par, v, v, n, nucleus, none, w_initial, emph_cwords, 3, w_middle, c, f, c, n, n, onset, 96.6, 49.94
a, g376acn2_003_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, content_words, 2, w_initial, c, o, c, f, y, onset, 57.44, 109.94
a, g376acn2_003_AKX_a.par, v, v, n, nucleus, p_stress, w_final, content_words, 3, w_middle, c, f, c, l, n, coda, 66.6, 69.94
a, g376acn2_005_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, content_words, 2, w_initial, c, o, c, f, y, onset, 42.44, 59.94
a, g376acn2_005_AKX_a.par, v, v, n, nucleus, none, w_initial, function_words, 1, w_middle, c, p, c, f, n, coda, 41.6, 49.94
a, g376acn2_005_AKX_a.par, v, v, y, nucleus, p_stress, w_initial, function_words, 1, w_middle, c, f, c, n, n, coda, 54.94, 59.94
a, g376acn2_005_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, content_words, 3, w_final, c, j, c, n, n, onset, 88.27, 79.94
a, g376acn2_007_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, content_words, 2, w_middle, c, n, c, f, n, onset, 54.94, 49.94
a, g376acn2_009_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, content_words, 2, w_middle, c, o, c, f, y, onset, 49.94, 69.94
a, g376acn2_009_AKX_a.par, v, v, n, nucleus, p_stress, w_final, content_words, 3, w_middle, c, f, c, l, n, coda, 67.72, 79.94
a, g376acn2_009_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, content_words, 1, w_middle, c, p, c, n, n, coda, 103.27, 79.94
a, g376acn2_009_AKX_a.par, v, v, n, nucleus, s_stress, w_middle, other, 6, w_middle, c, f, c, n, n, coda, 60.65, 89.94
a, g376acn2_009_AKX_a.par, v, v, y, nucleus, p_stress, w_initial, other, 5, w_middle, v, v, c, f, n, coda, 61.37, 49.94
a, g376acn2_009_AKX_a.par, v, v, n, nucleus, s_stress, w_middle, other, 5, w_middle, c, f, c, n, n, coda, 61.37, 99.94
a, g376acn2_009_AKX_a.par, v, v, y, nucleus, p_stress, w_initial, other, 5, w_middle, v, v, c, f, n, coda, 73.94, 99.94
a, g376acn2_009_AKX_a.par, v, v, n, nucleus, s_stress, w_middle, other, 5, w_middle, c, f, c, n, n, coda, 73.94, 79.94
a, g376acn2_009_AKX_a.par, v, v, n, nucleus, s_stress, w_middle, other, 5, w_final, c, f, c, n, n, onset, 63.06, 89.94
a, g376acn2_013_AKX_a.par, v, v, n, nucleus, none, w_initial, emph_cwords, 3, w_middle, c, f, c, n, n, onset, 59.94, 59.94
a, g376acn2_013_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, content_words, 1, w_middle, c, p, c, n, n, coda, 46.6, 59.94
a, g376acn2_013_AKX_a.par, v, v, n, nucleus, none, w_initial, function_words, 1, w_middle, c, p, c, f, n, coda, 39.94, 29.94
a, g376acn2_013_AKX_a.par, v, v, y, nucleus, p_stress, w_initial, content_words, 2, w_middle, v, v, c, l, n, coda, 44.94, 59.94
a, g376acn2_013_AKX_a.par, v, v, y, nucleus, p_stress, w_initial, content_words, 1, w_middle, v, v, c, n, n, coda, 39.94, 39.94
a, g376acn2_013_AKX_a.par, v, v, n, nucleus, none, w_initial, function_words, 1, w_final, c, p, c, f, n, coda, 83.27, 69.94
a, g376acn2_017_AKX_a.par, v, v, n, nucleus, none, w_final, emph_fwords, 2, w_final, c, n, none, none, none, none, 125.94, 299.94
a, g376acn2_018_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, emph_fwords, 1, w_initial, c, n, c, j, n, onset, 49.94, 39.94
a, g376acn2_018_AKX_a.par, v, v, y, nucleus, p_stress, w_initial, function_words, 1, w_middle, v, v, c, n, n, coda, 39.94, 39.94
a, g376acn2_018_AKX_a.par, v, v, n, nucleus, none, w_initial, function_words, 1, w_middle, c, p, c, f, n, coda, 48.27, 29.94
a, g376acn2_018_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, content_words, 1, w_middle, c, p, c, n, n, coda, 73.27, 79.94
a, g376acn2_018_AKX_a.par, v, v, n, nucleus, none, w_initial, function_words, 1, w_middle, c, p, c, f, n, coda, 66.6, 69.94
a, g376acn2_018_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, content_words, 1, w_middle, c, p, c, n, n, coda, 43.27, 69.94
a, g376acn2_018_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, content_words, 1, w_middle, c, f, c, l, n, coda, 63.27, 39.94
a, g376acn2_022_AKX_a.par, v, v, n, nucleus, none, w_initial, emph_cwords, 3, w_middle, c, f, c, n, n, onset, 86.6, 49.94
a, g376acn2_022_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, content_words, 2, w_middle, c, o, c, f, y, onset, 62.44, 99.94
a, g376acn2_022_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, function_words, 1, w_middle, c, o, c, n, n, coda, 63.27, 89.94
a, g376acn2_022_AKX_a.par, v, v, n, nucleus, none, w_initial, function_words, 1, w_middle, c, p, c, f, n, coda, 66.6, 29.94
a, g376acn2_022_AKX_a.par, v, v, n, nucleus, none, w_initial, function_words, 1, w_middle, c, p, c, f, n, coda, 33.27, 29.94
a, g376acn2_024_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, content_words, 1, w_middle, c, p, c, n, n, coda, 39.94, 29.94
a, g378acn2_097_AKX_a.par, v, v, y, nucleus, none, w_initial, function_words, 1, w_middle, c, f, c, l, n, coda, 43.27, 69.94
a, g378acn2_097_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, content_words, 1, w_middle, c, p, c, n, n, coda, 133.27, 69.94
a, g378acn2_097_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, content_words, 1, w_middle, c, p, c, n, n, coda, 43.27, 49.94
a, g378acn2_097_AKX_a.par, v, v, n, nucleus, p_stress, w_middle, content_words, 4, w_middle, c, l, c, f, n, single, 59.94, 99.94
a, g378acn2_097_AKX_a.par, v, v, n, nucleus, none, w_initial, function_words, 1, w_middle, c, p, c, f, n, coda, 49.94, 29.94
a, g378acn2_097_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, content_words, 1, w_middle, c, p, c, n, n, coda, 59.94, 59.94
a, g378acn2_099_AKX_a.par, v, v, y, nucleus, p_stress, w_initial, content_words, 2, w_middle, v, v, c, f, y, onset, 39.94, 29.94
a, g378acn2_099_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, content_words, 1, w_middle, c, p, c, n, n, coda, 53.27, 39.94
a, g378acn2_099_AKX_a.par, v, v, n, nucleus, none, w_initial, other, 2, w_middle, c, p, c, p, y, onset, 84.94, 29.94
l, g376acn2_001_AKX_a.par, c, l, n, coda, none, w_initial, emph_cwords, 1, w_middle, v, v, c, f, n, coda, 149.94, 89.94
l, g376acn2_003_AKX_a.par, c, l, n, coda, p_stress, w_final, content_words, 3, w_middle, v, v, c, p, n, coda, 66.6, 29.94
l, g376acn2_005_AKX_a.par, c, l, n, coda, p_stress, w_initial, other, 3, w_middle, v, v, c, f, n, coda, 112.44, 109.94
l, g376acn2_005_AKX_a.par, c, l, n, coda, p_stress, w_initial, other, 3, w_middle, v, v, c, f, n, coda, 53.69, 69.94
l, g376acn2_005_AKX_a.par, c, l, n, coda, none, w_final, content_words, 2, w_middle, v, v, c, n, n, single, 66.6, 29.94
l, g376acn2_007_AKX_a.par, c, l, n, coda, p_stress, w_initial, content_words, 1, w_middle, v, v, c, n, n, single, 49.94, 29.94
l, g376acn2_007_AKX_a.par, c, l, n, onset, none, w_final, content_words, 2, w_final, c, f, v, v, v, nucleus, 62.08, 89.94
l, g376acn2_009_AKX_a.par, c, l, y, onset, none, w_final, content_words, 2, w_middle, c, p, v, v, v, nucleus, 41.37, 39.94
l, g376acn2_009_AKX_a.par, c, l, n, coda, p_stress, w_final, content_words, 3, w_middle, v, v, c, p, n, coda, 67.72, 29.94
l, g376acn2_013_AKX_a.par, c, l, y, onset, p_stress, w_initial, content_words, 2, w_middle, v, v, v, v, v, nucleus, 54.94, 39.94
l, g376acn2_013_AKX_a.par, c, l, n, coda, p_stress, w_initial, content_words, 2, w_middle, v, v, c, f, y, onset, 44.94, 29.94
l, g376acn2_018_AKX_a.par, c, l, y, onset, none, w_final, content_words, 3, w_middle, c, p, v, v, v, nucleus, 78.27, 29.94
l, g376acn2_018_AKX_a.par, c, l, y, onset, none, w_final, content_words, 2, w_middle, v, v, v, v, v, nucleus, 81.19, 59.94
l, g376acn2_018_AKX_a.par, c, l, n, coda, p_stress, w_initial, function_words, 2, w_middle, v, v, c, p, n, onset, 51.94, 29.94
l, g376acn2_018_AKX_a.par, c, l, n, coda, p_stress, w_initial, content_words, 1, w_middle, v, v, c, o, n, onset, 63.27, 79.94
l, g376acn2_022_AKX_a.par, c, l, y, onset, p_stress, w_initial, content_words, 2, w_middle, c, n, v, v, v, nucleus, 54.94, 29.94
l, g376acn2_022_AKX_a.par, c, l, n, onset, p_stress, w_initial, content_words, 2, w_middle, c, f, v, v, v, nucleus, 103.94, 49.94
l, g376acn2_024_AKX_a.par, c, l, n, onset, p_stress, w_initial, content_words, 2, w_middle, c, f, v, v, v, nucleus, 37.94, 29.94
l, g376acn2_024_AKX_a.par, c, l, n, onset, p_stress, w_initial, content_words, 1, w_middle, c, f, v, v, v, nucleus, 64.94, 49.94
l, g376acn2_024_AKX_a.par, c, l, n, onset, p_stress, w_initial, content_words, 1, w_middle, v, v, v, v, v, coda, 64.94, 59.94
l, g378acn2_097_AKX_a.par, c, l, n, coda, none, w_initial, function_words, 1, w_middle, v, v, c, f, n, coda, 43.27, 29.94
l, g378acn2_097_AKX_a.par, c, l, y, onset, p_stress, w_middle, content_words, 4, w_middle, v, v, v, v, v, nucleus, 59.94, 49.94
l, g378acn2_099_AKX_a.par, c, l, n, onset, p_stress, w_initial, content_words, 1, w_middle, c, p, v, v, v, nucleus, 52.44, 49.94
C, g376acn2_001_AKX_a.par, c, f, n, coda, none, w_initial, emph_cwords, 1, w_middle, c, l, none, none, none, none, 149.94, 339.94
C, g376acn2_005_AKX_a.par, c, f, y, single, none, w_initial, function_words, 1, w_middle, v, v, c, f, n, onset, 69.94, 69.94
C, g376acn2_005_AKX_a.par, c, f, n, coda, none, w_final, content_words, 3, w_middle, v, v, none, none, none, none, 55.49, 29.94
C, g376acn2_009_AKX_a.par, c, f, n, coda, none, w_initial, content_words, 1, w_middle, v, v, c, f, n, coda, 84.94, 69.94
C, g376acn2_009_AKX_a.par, c, f, n, coda, none, w_final, content_words, 2, w_middle, v, v, c, o, n, onset, 41.37, 59.94
C, g376acn2_009_AKX_a.par, c, f, n, coda, none, w_middle, other, 5, w_middle, v, v, c, f, n, coda, 61.37, 39.94
C, g376acn2_009_AKX_a.par, c, f, n, coda, none, w_middle, other, 5, w_middle, v, v, c, f, n, onset, 73.94, 29.94
C, g376acn2_009_AKX_a.par, c, f, n, coda, none, w_middle, other, 5, w_final, v, v, c, f, n, onset, 63.06, 49.94
C, g376acn2_013_AKX_a.par, c, f, n, coda, p_stress, w_initial, content_words, 1, w_middle, v, v, c, f, y, onset, 53.27, 29.94
