% ARFF file for Verbmobil
% 
@relation cart
%
% List of attributes:
% Duration is expressed in miliseconds
%
@attribute phoneme { a, a~, e, E, I, i, O, o, U, u, Y, y, 9, 2, a:, a~:, e:, E:, i:, o:, u:, y:, 2:, OY, aU, aI, @, 6, z, S, Z, C, x, N, Q, b, d, f, g, h, j, k, l, m, n, p, r, s, t,v }
@attribute filename string
@attribute phoneme_type { v, c }
@attribute art_manner { v, p, f, n, l, j, o }
@attribute init_pos_in_syl { y, n }
@attribute syl_part { onset, nucleus, coda, single }
@attribute syl_stress { p_stress, s_stress, none }
@attribute syl_place_in_w { w_initial, w_final, w_middle }
@attribute w_type { content_words, function_words, emph_content, emph_function, emph_cwords, emph_fwords, other }
@attribute syl_count_in_w numeric
@attribute w_pos_in_turn { w_initial, w_middle, w_final, single}
@attribute prev_p_type { v, c, none }
@attribute prev_p_artic { v, p, f, n, l, j, o, none }
@attribute foll_p_type { v, c, none }
@attribute foll_p_artic { v, p, f, n, l, j, o, none }
@attribute foll_p_voiced { v, y, n, none }
@attribute syl_part_foll_p { onset, nucleus, coda, single, none }
@attribute speech_rate numeric
@attribute duration numeric
%
@data
v, g376acn2_013_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, f, v, v, v, nucleus, 29.94, 29.94
v, g376acn2_013_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 83.27, 29.94
v, g376acn2_013_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 2, w_middle, c, n, v, v, v, nucleus, 34.94, 29.94
v, g376acn2_013_AKX_a.par, c, f, y, onset, none, w_final, content_words, 2, w_middle, c, p, v, v, v, nucleus, 63.27, 39.94
v, g376acn2_018_AKX_a.par, c, f, y, onset, none, w_final, content_words, 2, w_middle, c, p, v, v, v, nucleus, 71.6, 49.94
v, g376acn2_018_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 44.94, 29.94
v, g376acn2_018_AKX_a.par, c, f, n, onset, p_stress, w_initial, content_words, 1, w_middle, c, f, v, v, v, nucleus, 78.69, 69.94
v, g376acn2_022_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, f, v, v, v, nucleus, 56.6, 29.94
v, g376acn2_022_AKX_a.par, c, f, y, onset, p_stress, w_initial, content_words, 1, w_middle, c, f, v, v, v, nucleus, 53.27, 49.94
v, g376acn2_022_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, f, v, v, v, nucleus, 59.94, 29.94
v, g376acn2_024_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 169.94, 39.94
v, g376acn2_030_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 49.94, 39.94
v, g376acn2_030_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 64.94, 29.94
v, g376acn2_030_AKX_a.par, c, f, n, onset, p_stress, w_initial, content_words, 1, w_middle, c, f, v, v, v, nucleus, 62.44, 39.94
v, g376acn2_030_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 43.27, 29.94
v, g376acn2_030_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 54.94, 29.94
v, g376acn2_030_AKX_a.par, c, f, y, onset, none, w_final, content_words, 2, w_final, c, p, v, v, v, nucleus, 96.6, 29.94
v, g376acn2_035_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 39.94, 29.94
v, g376acn2_035_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, c, p, v, v, v, nucleus, 59.94, 29.94
v, g376acn2_039_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 116.6, 69.94
v, g376acn2_039_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 69.94, 79.94
v, g376acn2_039_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 59.94, 29.94
v, g376acn2_041_AKX_a.par, c, f, n, onset, s_stress, w_middle, content_words, 4, w_middle, c, f, v, v, v, nucleus, 54.55, 69.94
v, g376acn2_041_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 2, w_middle, c, f, v, v, v, nucleus, 39.94, 59.94
v, g376acn2_041_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 179.94, 49.94
v, g376acn2_041_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 2, w_middle, v, v, v, v, v, nucleus, 57.94, 79.94
v, g376acn2_048_AKX_a.par, c, f, y, onset, p_stress, w_middle, content_words, 4, w_middle, v, v, v, v, v, nucleus, 48.83, 39.94
v, g376acn2_048_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 49.94, 29.94
v, g376acn2_048_AKX_a.par, c, f, n, onset, p_stress, w_initial, content_words, 1, w_middle, c, f, v, v, v, nucleus, 114.94, 59.94
v, g376acn2_048_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_final, c, n, v, v, v, nucleus, 69.94, 39.94
v, g376acn2_053_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 59.94, 49.94
v, g376acn2_053_AKX_a.par, c, f, y, onset, p_stress, w_initial, content_words, 1, w_middle, c, n, v, v, v, nucleus, 36.6, 39.94
v, g376acn2_055_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 64.94, 29.94
v, g376acn2_055_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 2, w_middle, v, v, v, v, v, nucleus, 42.44, 39.94
v, g376acn2_055_AKX_a.par, c, f, y, onset, s_stress, w_final, content_words, 3, w_middle, c, n, v, v, v, nucleus, 47.94, 39.94
v, g376acn2_055_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 2, w_middle, v, v, v, v, v, nucleus, 97.44, 29.94
v, g376acn2_055_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 73.27, 79.94
v, g376acn2_055_AKX_a.par, c, f, y, onset, s_stress, w_final, content_words, 3, w_middle, c, n, v, v, v, nucleus, 73.94, 29.94
v, g376acn2_058_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, p, v, v, v, nucleus, 49.94, 39.94
v, g376acn2_058_AKX_a.par, c, f, y, onset, s_stress, w_final, function_words, 3, w_middle, c, n, v, v, v, nucleus, 94.1, 49.94
v, g376acn2_061_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 2, w_middle, v, v, v, v, v, nucleus, 36.6, 29.94
v, g376acn2_061_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 51.6, 54.94
v, g376acn2_065_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 34.94, 29.94
v, g376acn2_066_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, f, v, v, v, nucleus, 49.94, 59.94
v, g376acn2_066_AKX_a.par, c, f, y, onset, p_stress, w_initial, content_words, 1, w_middle, v, v, v, v, v, nucleus, 49.94, 39.94
v, g376acn2_066_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 2, w_final, c, n, v, v, v, nucleus, 65.94, 29.94
v, g376acn2_069_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 29.94, 29.94
v, g376acn2_069_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 29.94, 29.94
v, g376acn2_069_AKX_a.par, c, f, n, onset, s_stress, w_middle, other, 5, w_middle, c, f, v, v, v, nucleus, 70.49, 69.94
v, g376acn2_069_AKX_a.par, c, f, n, onset, s_stress, w_middle, other, 5, w_middle, c, f, v, v, v, nucleus, 63.69, 79.94
v, g377acn2_000_AKX_a.par, c, f, y, onset, none, w_initial, emph_cwords, 1, w_middle, v, v, v, v, v, nucleus, 89.94, 39.94
v, g377acn2_000_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, f, v, v, v, nucleus, 96.6, 29.94
v, g377acn2_000_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 49.94, 29.94
v, g377acn2_002_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, c, f, v, v, v, nucleus, 54.94, 59.94
v, g377acn2_002_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, f, v, v, v, nucleus, 49.94, 59.94
v, g377acn2_002_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 78.27, 39.94
v, g377acn2_002_AKX_a.par, c, f, y, onset, none, w_initial, content_words, 3, w_middle, v, v, v, v, v, nucleus, 39.94, 39.94
v, g377acn2_006_AKX_a.par, c, f, n, onset, s_stress, w_middle, other, 6, w_initial, c, f, v, v, v, nucleus, 53.27, 39.94
v, g377acn2_008_AKX_a.par, c, f, y, onset, p_stress, w_initial, content_words, 2, w_middle, c, n, v, v, v, nucleus, 99.94, 59.94
v, g377acn2_008_AKX_a.par, c, f, y, onset, p_stress, w_initial, content_words, 2, w_middle, c, f, v, v, v, nucleus, 57.44, 69.94
v, g377acn2_008_AKX_a.par, c, f, n, onset, p_stress, w_initial, other, 3, w_middle, c, f, v, v, v, nucleus, 57.44, 49.94
v, g377acn2_010_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 2, w_middle, c, f, v, v, v, nucleus, 39.94, 49.94
v, g377acn2_012_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, p, v, v, v, nucleus, 43.27, 29.94
v, g377acn2_012_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, p, v, v, v, nucleus, 39.94, 39.94
v, g377acn2_014_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 2, w_initial, c, n, v, v, v, nucleus, 77.44, 159.94
v, g377acn2_014_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 39.94, 29.94
v, g377acn2_014_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 44.94, 29.94
v, g377acn2_014_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 29.94, 29.94
v, g377acn2_014_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 96.6, 49.94
v, g377acn2_014_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 79.94, 89.94
v, g377acn2_014_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, f, v, v, v, nucleus, 129.94, 39.94
v, g377acn2_014_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 44.94, 29.94
v, g377acn2_016_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_initial, c, n, v, v, v, nucleus, 46.6, 29.94
v, g377acn2_020_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 2, w_middle, c, n, v, v, v, nucleus, 57.94, 39.94
v, g377acn2_024_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, p, v, v, v, nucleus, 53.27, 59.94
v, g377acn2_024_AKX_a.par, c, f, y, onset, none, w_final, content_words, 2, w_middle, c, p, v, v, v, nucleus, 74.94, 49.94
v, g377acn2_024_AKX_a.par, c, f, y, onset, p_stress, w_initial, content_words, 2, w_middle, c, n, v, v, v, nucleus, 54.94, 29.94
v, g377acn2_024_AKX_a.par, c, f, y, onset, none, w_final, content_words, 2, w_middle, c, p, v, v, v, nucleus, 54.94, 29.94
v, g377acn2_024_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 43.27, 29.94
v, g377acn2_024_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 46.6, 29.94
v, g377acn2_024_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 66.6, 29.94
v, g377acn2_024_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 2, w_middle, v, v, v, v, v, nucleus, 32.44, 29.94
v, g377acn2_029_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 44.94, 29.94
v, g377acn2_029_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 39.94, 29.94
v, g377acn2_029_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 36.6, 29.94
v, g377acn2_029_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 33.27, 29.94
v, g377acn2_029_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 2, w_middle, c, n, v, v, v, nucleus, 92.44, 49.94
v, g377acn2_029_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 36.6, 29.94
v, g377acn2_029_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 34.94, 29.94
v, g377acn2_032_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 34.94, 29.94
v, g377acn2_032_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 69.94, 29.94
v, g377acn2_035_AKX_a.par, c, f, y, onset, none, w_initial, content_words, 3, w_middle, v, v, v, v, v, nucleus, 69.94, 39.94
v, g377acn2_040_AKX_a.par, c, f, n, onset, p_stress, w_initial, function_words, 1, single, v, v, v, v, v, nucleus, 133.27, 69.94
v, g377acn2_042_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 74.94, 29.94
v, g377acn2_042_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 43.27, 59.94
v, g377acn2_042_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 84.94, 29.94
v, g377acn2_042_AKX_a.par, c, f, y, onset, p_stress, w_initial, content_words, 3, w_middle, v, v, v, v, v, nucleus, 78.51, 39.94
v, g377acn2_042_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 29.94, 29.94
v, g377acn2_045_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 2, w_middle, c, n, v, v, v, nucleus, 49.94, 29.94
v, g377acn2_045_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 124.94, 29.94
v, g377acn2_045_AKX_a.par, c, f, y, onset, none, w_final, content_words, 2, w_middle, c, p, v, v, v, nucleus, 77.44, 59.94
v, g377acn2_045_AKX_a.par, c, f, y, onset, p_stress, w_initial, content_words, 2, w_middle, v, v, v, v, v, nucleus, 32.44, 29.94
v, g377acn2_047_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 69.94, 29.94
v, g377acn2_047_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 2, w_middle, c, f, v, v, v, nucleus, 63.27, 59.94
v, g377acn2_050_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 39.94, 29.94
v, g377acn2_050_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 39.94, 29.94
v, g377acn2_050_AKX_a.par, c, f, n, onset, p_stress, w_initial, content_words, 1, w_middle, c, f, v, v, v, nucleus, 64.94, 59.94
v, g377acn2_050_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 39.94, 29.94
v, g377acn2_057_AKX_a.par, c, f, n, onset, p_stress, w_initial, content_words, 1, w_middle, c, f, v, v, v, nucleus, 59.94, 49.94
v, g377acn2_059_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 66.6, 59.94
v, g377acn2_059_AKX_a.par, c, f, n, onset, p_stress, w_initial, content_words, 1, w_middle, c, f, v, v, v, nucleus, 92.44, 49.94
v, g377acn2_059_AKX_a.par, c, f, n, onset, p_stress, w_initial, content_words, 1, w_middle, c, f, v, v, v, nucleus, 69.94, 49.94
v, g377acn2_061_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 46.6, 29.94
v, g377acn2_063_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 29.94, 29.94
v, g377acn2_063_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 2, w_middle, c, f, v, v, v, nucleus, 71.94, 109.94
v, g377acn2_063_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 49.94, 29.94
v, g377acn2_068_AKX_a.par, c, f, n, onset, p_stress, w_initial, content_words, 2, w_middle, c, f, v, v, v, nucleus, 54.94, 39.94
v, g377acn2_068_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 84.94, 29.94
v, g377acn2_068_AKX_a.par, c, f, n, onset, p_stress, w_initial, content_words, 1, w_middle, c, f, v, v, v, nucleus, 89.94, 79.94
v, g377acn2_068_AKX_a.par, c, f, y, onset, p_stress, w_middle, content_words, 4, w_middle, v, v, v, v, v, nucleus, 57.72, 39.94
v, g377acn2_074_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_initial, c, p, v, v, v, nucleus, 39.94, 29.94
v, g377acn2_074_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, c, p, v, v, v, nucleus, 44.94, 49.94
v, g377acn2_074_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 2, w_middle, v, v, v, v, v, nucleus, 47.94, 49.94
v, g377acn2_074_AKX_a.par, c, f, y, onset, p_stress, w_initial, content_words, 2, w_middle, v, v, v, v, v, nucleus, 42.44, 29.94
v, g377acn2_077_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 64.94, 29.94
v, g377acn2_077_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 2, w_middle, v, v, v, v, v, nucleus, 59.94, 49.94
v, g377acn2_079_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 106.6, 29.94
v, g377acn2_079_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 42.44, 44.94
v, g377acn2_081_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 2, w_middle, v, v, v, v, v, nucleus, 44.94, 29.94
v, g377acn2_081_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 99.94, 29.94
v, g377acn2_081_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 54.94, 29.94
v, g377acn2_081_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 43.27, 29.94
v, g377acn2_081_AKX_a.par, c, f, y, onset, p_stress, w_initial, content_words, 1, w_middle, c, n, v, v, v, nucleus, 56.6, 39.94
v, g377acn2_081_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 36.6, 29.94
v, g377acn2_083_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, c, f, v, v, v, nucleus, 39.94, 49.94
v, g377acn2_083_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 49.94, 29.94
v, g377acn2_086_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 54.94, 29.94
v, g377acn2_090_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, c, f, v, v, v, nucleus, 59.94, 49.94
v, g378acn2_001_AKX_a.par, c, f, y, onset, none, w_initial, emph_cwords, 1, w_middle, v, v, v, v, v, nucleus, 94.94, 49.94
v, g378acn2_004_AKX_a.par, c, f, y, onset, p_stress, w_initial, content_words, 2, w_middle, v, v, v, v, v, nucleus, 62.44, 49.94
v, g378acn2_006_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, c, f, v, v, v, nucleus, 49.94, 29.94
v, g378acn2_006_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, f, v, v, v, nucleus, 56.6, 29.94
v, g378acn2_012_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, p, v, v, v, nucleus, 81.6, 74.94
v, g378acn2_012_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, p, v, v, v, nucleus, 69.94, 49.94
v, g378acn2_012_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_final, v, v, v, v, v, nucleus, 93.27, 69.94
v, g378acn2_014_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 39.94, 29.94
v, g378acn2_014_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 33.27, 29.94
v, g378acn2_016_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 33.27, 39.94
v, g378acn2_016_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 2, w_middle, c, f, v, v, v, nucleus, 44.94, 54.94
v, g378acn2_018_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 49.94, 29.94
v, g378acn2_020_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 69.94, 49.94
v, g378acn2_020_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 74.94, 49.94
v, g378acn2_020_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 2, w_middle, c, l, v, v, v, nucleus, 67.94, 149.94
v, g378acn2_020_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 119.94, 89.94
v, g378acn2_020_AKX_a.par, c, f, y, onset, p_stress, w_initial, content_words, 4, w_middle, c, n, v, v, v, nucleus, 58.83, 49.94
v, g378acn2_025_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 89.94, 29.94
v, g378acn2_025_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, f, v, v, v, nucleus, 36.6, 39.94
v, g378acn2_025_AKX_a.par, c, f, y, onset, p_stress, w_initial, content_words, 2, w_middle, v, v, v, v, v, nucleus, 87.44, 39.94
v, g378acn2_025_AKX_a.par, c, f, n, onset, p_stress, w_initial, content_words, 1, w_middle, c, f, v, v, v, nucleus, 61.94, 49.94
v, g378acn2_025_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 2, w_middle, c, f, v, v, v, nucleus, 29.94, 29.94
v, g378acn2_025_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 33.27, 29.94
v, g378acn2_025_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 39.94, 39.94
v, g378acn2_025_AKX_a.par, c, f, y, onset, p_stress, w_initial, content_words, 2, w_middle, c, n, v, v, v, nucleus, 79.94, 29.94
v, g378acn2_028_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 34.94, 29.94
v, g378acn2_034_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 49.94, 29.94
v, g378acn2_036_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, p, v, v, v, nucleus, 29.94, 29.94
v, g378acn2_036_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 2, w_middle, v, v, v, v, v, nucleus, 57.44, 49.94
v, g378acn2_036_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 49.94, 39.94
v, g378acn2_036_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 44.94, 29.94
v, g378acn2_036_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 39.94, 29.94
v, g378acn2_044_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 99.94, 29.94
v, g378acn2_046_AKX_a.par, c, f, y, onset, p_stress, w_initial, content_words, 2, w_middle, v, v, v, v, v, nucleus, 63.27, 29.94
v, g378acn2_046_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 49.94, 29.94
v, g378acn2_046_AKX_a.par, c, f, n, onset, p_stress, w_initial, content_words, 2, w_middle, c, f, v, v, v, nucleus, 86.6, 59.94
v, g378acn2_046_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 2, w_middle, v, v, v, v, v, nucleus, 72.44, 49.94
v, g378acn2_048_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 164.94, 29.94
v, g378acn2_054_AKX_a.par, c, f, n, onset, p_stress, w_initial, content_words, 2, w_final, c, f, v, v, v, nucleus, 51.05, 59.94
v, g378acn2_056_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 39.94, 29.94
v, g378acn2_060_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 2, w_middle, c, f, v, v, v, nucleus, 63.27, 29.94
v, g378acn2_060_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 2, w_middle, v, v, v, v, v, nucleus, 39.94, 39.94
v, g378acn2_063_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 43.27, 29.94
v, g378acn2_063_AKX_a.par, c, f, y, onset, s_stress, w_final, content_words, 3, w_middle, c, n, v, v, v, nucleus, 75.94, 49.94
v, g378acn2_063_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, p, v, v, v, nucleus, 69.94, 29.94
v, g378acn2_063_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 109.94, 29.94
