% ARFF file for Verbmobil
% Phoneme: aI
%
@relation aI

% List of attributes:
%
% Duration is expressed in seconds
@attribute phoneme { aI,  }
@attribute filename string
@attribute speech_position { Start_word, Middle_word, End_word }
@attribute word { kei, ei, VVFIN, Knei, ADJD, einund, einerthalt, APPR, viellei, eiene, rein"ubernachten, NN, PTKVZ, CARD, APPRART, Flugzeig, PPER, rei, PDS, PRF, dreiun, heijeijei, vielleich, KON, zwei, feif, ART, nei, VAFIN, KOUS, ORD, dreiz, ADJA, FW, Maimoch, NE, PIAT, PIS, einf, mei, Frei, bleib, Einzel, ein, dreize, VVPP, Ein, ADV, PWAV, dreiundvi, Weim, Weihn, abstei, VVINF, Zeit, PPOSAT, ITJ, PIDAT, PAV, TRUNC, VVIZU, VAINF, PTKANT,  }
@attribute pause { near_pause, no_pause }
@attribute stress { none, p_stress, s_stress }
@attribute overlapping { 1, 0 }
@attribute speech_rate_pho numeric
@attribute local_speech_rate numeric
@attribute speech_rate_msyl numeric
@attribute speech_rate_ksyl numeric
@attribute syl_position { one_s, w_initial, w_middle, w_final }
@attribute duration numeric

@data
aI, g244acn1_003_AIE.par, Middle_word, ITJ, no_pause, p_stress, 0, 13.4, 0.6, 5.2, 7.1, one_s, 0.15
aI, g244acn1_003_AIE.par, Middle_word, APPR, no_pause, none, 0, 13.4, 1.1, 5.2, 7.1, one_s, 0.07
aI, g244acn1_003_AIE.par, Middle_word, ADV, no_pause, p_stress, 0, 13.4, 1.0, 5.2, 7.1, w_initial, 0.07
aI, g244acn1_003_AIE.par, End_word, ADJD, no_pause, p_stress, 0, 13.4, 0.6, 5.2, 7.1, one_s, 0.18
aI, g244acn1_010_AIE.par, End_word, VVFIN, no_pause, p_stress, 0, 12.2, 1.0, 5.2, 7.7, w_initial, 0.09
aI, g244acn1_025_AIE.par, Middle_word, ADJA, no_pause, none, 0, 12.5, 1.6, 5.3, 6.8, w_middle, 0.04
aI, g244acn1_025_AIE.par, Middle_word, ADJD, no_pause, p_stress, 0, 12.5, 0.6, 5.3, 6.8, w_initial, 0.08
aI, g244acn1_025_AIE.par, Middle_word, ADV, no_pause, p_stress, 0, 12.5, 1.0, 5.3, 6.8, one_s, 0.09
aI, g244acn1_033_AIE.par, Middle_word, VVINF, no_pause, p_stress, 0, 14.7, 0.7, 5.9, 8.0, w_middle, 0.15
aI, g244acn1_033_AIE.par, Middle_word, KOUS, no_pause, p_stress, 0, 14.7, 0.9, 5.9, 8.0, one_s, 0.08
aI, g244acn1_033_AIE.par, Middle_word, VVFIN, no_pause, p_stress, 0, 14.7, 0.8, 5.9, 8.0, one_s, 0.13
aI, g244acn1_033_AIE.par, Middle_word, ADV, no_pause, p_stress, 0, 14.7, 1.3, 5.9, 8.0, w_final, 0.06
aI, g244acn2_000_AFB.par, Middle_word, NE, no_pause, p_stress, 0, 11.9, 0.9, 4.8, 6.7, w_initial, 0.11
aI, g244acn2_000_AFB.par, Middle_word, VVINF, no_pause, p_stress, 0, 11.9, 1.0, 4.8, 6.7, w_middle, 0.14
aI, g244acn2_000_AFB.par, Middle_word, PIDAT, no_pause, p_stress, 0, 11.9, 0.7, 4.8, 6.7, w_initial, 0.13
aI, g244acn2_002_AFB.par, Middle_word, ADV, no_pause, p_stress, 0, 13.8, 1.3, 4.9, 6.7, w_initial, 0.08
aI, g244acn2_002_AFB.par, Middle_word, ORD, no_pause, p_stress, 0, 13.8, 0.8, 4.9, 6.7, w_initial, 0.1
aI, g244acn2_002_AFB.par, Middle_word, PIDAT, no_pause, p_stress, 0, 13.8, 0.4, 4.9, 6.7, w_initial, 0.16
aI, g244acn2_005_AFB.par, Middle_word, PPOSAT, no_pause, p_stress, 0, 14.3, 0.8, 6.0, 7.3, one_s, 0.07
aI, g244acn2_005_AFB.par, Middle_word, VAINF, no_pause, p_stress, 0, 14.3, 0.7, 6.0, 7.3, one_s, 0.12
aI, g244acn2_008_AFB.par, Middle_word, APPR, no_pause, p_stress, 0, 13.1, 1.1, 5.5, 6.9, w_initial, 0.08
aI, g244acn2_008_AFB.par, End_word, ADJD, no_pause, p_stress, 0, 13.1, 0.5, 5.5, 6.9, one_s, 0.23
aI, g244acn2_013_AFB.par, Middle_word, CARD, no_pause, p_stress, 0, 16.7, 0.8, 6.4, 8.7, one_s, 0.06
aI, g244acn2_013_AFB.par, Middle_word, CARD, no_pause, p_stress, 0, 16.7, 0.9, 6.4, 8.7, one_s, 0.08
aI, g244acn2_015_AFB.par, Middle_word, ADJD, no_pause, p_stress, 0, 13.6, 1.1, 5.2, 7.2, w_initial, 0.09
aI, g244acn2_019_AFB.par, Middle_word, ADJD, no_pause, p_stress, 0, 11.8, 1.3, 5.1, 6.0, w_middle, 0.08
aI, g244acn2_029_AFB.par, Middle_word, ART, no_pause, p_stress, 0, 13.8, 2.0, 5.5, 6.9, w_initial, 0.04
aI, g244acn2_029_AFB.par, Middle_word, CARD, no_pause, p_stress, 0, 13.8, 0.8, 5.5, 6.9, one_s, 0.14
aI, g244acn2_029_AFB.par, Middle_word, ADJD, no_pause, p_stress, 0, 13.8, 1.3, 5.5, 6.9, w_initial, 0.08
aI, g244acn2_029_AFB.par, Middle_word, ADJD, no_pause, p_stress, 0, 13.8, 0.7, 5.5, 6.9, one_s, 0.14
aI, g244acn2_029_AFB.par, Middle_word, NN, no_pause, p_stress, 0, 13.8, 1.1, 5.5, 6.9, w_initial, 0.11
aI, g245acn1_000_AIE.par, Middle_word, ART, no_pause, p_stress, 0, 14.2, 1.5, 6.5, 7.7, w_initial, 0.05
aI, g245acn1_002_AIE.par, Middle_word, APPR, no_pause, none, 0, 10.8, 1.0, 4.8, 6.2, one_s, 0.09
aI, g245acn1_002_AIE.par, Middle_word, ADJD, no_pause, p_stress, 0, 10.8, 0.6, 4.8, 6.2, one_s, 0.14
aI, g245acn1_004_AIE.par, Middle_word, APPR, no_pause, none, 0, 13.5, 1.1, 6.1, 7.7, one_s, 0.05
aI, g245acn1_004_AIE.par, Middle_word, KOUS, no_pause, p_stress, 0, 13.5, 0.6, 6.1, 7.7, one_s, 0.11
aI, g245acn1_004_AIE.par, Middle_word, CARD, no_pause, p_stress, 0, 13.5, 0.8, 6.1, 7.7, one_s, 0.12
aI, g245acn1_006_AIE.par, End_word, ADJD, no_pause, p_stress, 0, 17.5, 0.6, 7.9, 12.7, one_s, 0.09
aI, g245acn1_015_AIE.par, Middle_word, CARD, no_pause, p_stress, 0, 10.6, 0.8, 4.3, 5.3, one_s, 0.08
aI, g245acn1_015_AIE.par, Middle_word, APPRART, no_pause, p_stress, 0, 10.6, 0.3, 4.3, 5.3, one_s, 0.12
aI, g245acn1_015_AIE.par, End_word, APPRART, no_pause, p_stress, 0, 10.6, 0.9, 4.3, 5.3, one_s, 0.08
aI, g245acn2_001_AFB.par, Middle_word, NE, no_pause, p_stress, 0, 17.0, 1.0, 8.5, 9.5, w_initial, 0.11
aI, g245acn2_003_AFB.par, Middle_word, ADV, no_pause, p_stress, 0, 12.1, 0.8, 5.2, 6.3, one_s, 0.11
aI, g245acn2_003_AFB.par, Middle_word, ADJD, no_pause, p_stress, 0, 12.1, 0.6, 5.2, 6.3, w_initial, 0.1
aI, g245acn2_003_AFB.par, Middle_word, CARD, no_pause, p_stress, 0, 12.1, 0.8, 5.2, 6.3, one_s, 0.07
aI, g245acn2_003_AFB.par, Middle_word, CARD, no_pause, p_stress, 0, 12.1, 1.1, 5.2, 6.3, one_s, 0.09
aI, g245acn2_005_AFB.par, Middle_word, ADV, no_pause, p_stress, 0, 13.8, 0.7, 5.5, 6.7, one_s, 0.11
aI, g245acn2_005_AFB.par, Middle_word, VAINF, no_pause, p_stress, 0, 13.8, 0.4, 5.5, 6.7, one_s, 0.19
aI, g245acn2_005_AFB.par, Middle_word, ADJD, no_pause, p_stress, 0, 13.8, 1.0, 5.5, 6.7, w_initial, 0.1
aI, g245acn2_005_AFB.par, Middle_word, ADJA, no_pause, p_stress, 0, 13.8, 1.0, 5.5, 6.7, w_initial, 0.09
aI, g245acn2_005_AFB.par, End_word, NN, no_pause, p_stress, 0, 13.8, 0.4, 5.5, 6.7, one_s, 0.26
aI, g245acn2_007_AFB.par, Middle_word, ADV, no_pause, p_stress, 0, 10.7, 1.0, 4.5, 5.9, one_s, 0.06
aI, g245acn2_011_AFB.par, Middle_word, rei, no_pause, none, 0, 10.2, 1.0, 4.6, 6.2, one_s, 0.11
aI, g245acn2_011_AFB.par, Middle_word, ADJA, no_pause, p_stress, 0, 10.2, 1.1, 4.6, 6.2, w_initial, 0.08
aI, g245acn2_011_AFB.par, Middle_word, KOUS, no_pause, p_stress, 0, 10.2, 0.3, 4.6, 6.2, one_s, 0.14
aI, g245acn2_011_AFB.par, Middle_word, CARD, no_pause, p_stress, 0, 10.2, 0.5, 4.6, 6.2, one_s, 0.26
aI, g245acn2_013_AFB.par, Middle_word, ADV, no_pause, p_stress, 0, 12.6, 1.4, 5.2, 7.1, w_initial, 0.09
aI, g245acn2_013_AFB.par, Middle_word, ADJD, no_pause, p_stress, 0, 12.6, 1.1, 5.2, 7.1, w_initial, 0.12
aI, g245acn2_020_AFB.par, Middle_word, VVFIN, no_pause, p_stress, 0, 15.7, 1.1, 6.0, 8.8, w_middle, 0.09
aI, g246acn1_000_AIE.par, Middle_word, ADJA, no_pause, none, 0, 14.9, 0.8, 6.2, 7.6, w_initial, 0.08
aI, g246acn1_000_AIE.par, Middle_word, NN, no_pause, s_stress, 0, 14.9, 0.9, 6.2, 7.6, w_middle, 0.13
aI, g246acn1_000_AIE.par, Middle_word, PPOSAT, no_pause, p_stress, 0, 14.9, 0.8, 6.2, 7.6, w_initial, 0.06
aI, g246acn1_002_AIE.par, Middle_word, PIAT, no_pause, p_stress, 0, 12.3, 0.6, 4.7, 5.8, w_initial, 0.05
aI, g246acn1_002_AIE.par, Middle_word, NN, no_pause, p_stress, 0, 12.3, 0.5, 4.7, 5.8, w_initial, 0.21
aI, g246acn1_002_AIE.par, Middle_word, APPR, no_pause, none, 0, 12.3, 1.0, 4.7, 5.8, one_s, 0.1
aI, g246acn1_006_AIE.par, Middle_word, ORD, no_pause, p_stress, 0, 17.8, 0.8, 6.6, 8.6, w_initial, 0.08
aI, g246acn1_011_AIE.par, Middle_word, ART, no_pause, p_stress, 0, 14.0, 1.0, 5.5, 5.8, one_s, 0.07
aI, g246acn1_020_AIE.par, Middle_word, ADV, no_pause, p_stress, 0, 14.0, 1.0, 6.1, 8.1, w_initial, 0.12
aI, g246acn1_020_AIE.par, Middle_word, VVFIN, no_pause, p_stress, 0, 14.0, 0.9, 6.1, 8.1, one_s, 0.09
aI, g246acn1_020_AIE.par, Middle_word, NN, no_pause, p_stress, 0, 14.0, 1.0, 6.1, 8.1, one_s, 0.12
aI, g246acn2_001_AFB.par, End_word, NE, no_pause, p_stress, 0, 15.0, 1.2, 7.1, 8.7, w_initial, 0.1
aI, g246acn2_003_AFB.par, Middle_word, APPR, no_pause, none, 0, 11.7, 0.9, 4.7, 6.6, one_s, 0.07
aI, g246acn2_003_AFB.par, Middle_word, ADV, no_pause, p_stress, 0, 11.7, 1.0, 4.7, 6.6, one_s, 0.08
aI, g246acn2_012_AFB.par, Middle_word, VAINF, no_pause, p_stress, 0, 11.2, 0.6, 4.3, 5.7, one_s, 0.11
aI, g246acn2_016_AFB.par, Middle_word, CARD, no_pause, p_stress, 0, 13.2, 0.4, 5.2, 6.7, one_s, 0.24
aI, g246acn2_016_AFB.par, End_word, NN, no_pause, p_stress, 0, 13.2, 1.2, 5.2, 6.7, w_initial, 0.08
aI, g246acn2_021_AFB.par, Middle_word, NN, no_pause, p_stress, 0, 13.3, 1.2, 5.2, 7.7, one_s, 0.1
aI, g246acn2_021_AFB.par, Middle_word, ADJD, no_pause, s_stress, 0, 13.3, 1.0, 5.2, 7.7, w_middle, 0.11
aI, g246acn2_025_AFB.par, Middle_word, VAINF, no_pause, p_stress, 0, 14.4, 0.6, 5.5, 7.2, one_s, 0.14
aI, g247acn1_001_AIE.par, Middle_word, ART, no_pause, p_stress, 0, 12.7, 1.4, 5.4, 6.8, w_initial, 0.1
aI, g247acn1_001_AIE.par, Middle_word, NN, no_pause, s_stress, 0, 12.7, 0.9, 5.4, 6.8, w_middle, 0.1
aI, g247acn1_001_AIE.par, Middle_word, ADV, no_pause, p_stress, 0, 12.7, 1.5, 5.4, 6.8, w_initial, 0.04
aI, g247acn1_001_AIE.par, Middle_word, PIAT, no_pause, p_stress, 0, 12.7, 1.0, 5.4, 6.8, w_initial, 0.08
aI, g247acn1_001_AIE.par, Middle_word, NN, no_pause, p_stress, 0, 12.7, 0.7, 5.4, 6.8, one_s, 0.14
aI, g247acn1_001_AIE.par, Middle_word, KOUS, no_pause, p_stress, 0, 12.7, 1.8, 5.4, 6.8, one_s, 0.04
aI, g247acn1_001_AIE.par, Middle_word, CARD, no_pause, p_stress, 0, 12.7, 0.4, 5.4, 6.8, one_s, 0.22
aI, g247acn1_001_AIE.par, Middle_word, ADJA, no_pause, none, 0, 12.7, 0.7, 5.4, 6.8, w_middle, 0.19
aI, g247acn1_001_AIE.par, Middle_word, VAFIN, no_pause, p_stress, 0, 12.7, 0.5, 5.4, 6.8, one_s, 0.19
aI, g247acn1_001_AIE.par, Middle_word, ORD, no_pause, p_stress, 0, 12.7, 0.9, 5.4, 6.8, w_initial, 0.09
aI, g247acn1_001_AIE.par, Middle_word, ORD, no_pause, s_stress, 0, 12.7, 0.9, 5.4, 6.8, w_initial, 0.1
aI, g247acn1_003_AIE.par, End_word, ADV, no_pause, p_stress, 0, 10.6, 0.7, 4.0, 4.8, one_s, 0.1
aI, g247acn1_005_AIE.par, End_word, ADV, no_pause, p_stress, 0, 14.4, 1.3, 6.8, 8.4, w_initial, 0.1
aI, g247acn1_007_AIE.par, Middle_word, PIAT, no_pause, p_stress, 0, 17.3, 1.3, 7.6, 10.3, w_initial, 0.07
aI, g247acn1_007_AIE.par, Middle_word, NN, no_pause, p_stress, 0, 17.3, 0.8, 7.6, 10.3, one_s, 0.12
aI, g247acn1_011_AIE.par, End_word, ADV, no_pause, p_stress, 0, 16.9, 1.3, 7.2, 9.2, w_final, 0.06
aI, g247acn1_013_AIE.par, Start_word, ITJ, near_pause, p_stress, 0, 10.4, 0.5, 4.2, 4.2, one_s, 0.12
aI, g247acn1_014_AIE.par, Middle_word, ADV, no_pause, p_stress, 0, 13.9, 1.1, 5.7, 6.1, w_final, 0.09
aI, g247acn1_016_AIE.par, End_word, VVINF, no_pause, p_stress, 0, 16.9, 0.5, 7.2, 9.2, w_initial, 0.14
aI, g247acn1_021_AIE.par, Middle_word, CARD, no_pause, p_stress, 0, 12.4, 0.6, 5.1, 6.3, one_s, 0.16
aI, g247acn1_021_AIE.par, Middle_word, KOUS, no_pause, p_stress, 0, 12.4, 0.4, 5.1, 6.3, one_s, 0.2
aI, g247acn1_021_AIE.par, Middle_word, VVPP, no_pause, p_stress, 0, 12.4, 0.8, 5.1, 6.3, w_initial, 0.09
aI, g247acn1_021_AIE.par, Middle_word, NN, no_pause, p_stress, 0, 12.4, 1.2, 5.1, 6.3, w_initial, 0.05
aI, g247acn1_021_AIE.par, Middle_word, CARD, no_pause, p_stress, 0, 12.4, 0.4, 5.1, 6.3, w_initial, 0.08
aI, g247acn1_029_AIE.par, End_word, ORD, no_pause, p_stress, 0, 13.5, 0.8, 5.6, 7.7, w_initial, 0.11
aI, g247acn1_029_AIE.par, End_word, ORD, no_pause, s_stress, 0, 13.5, 0.8, 5.6, 7.7, w_initial, 0.12
aI, g247acn2_000_AFB.par, End_word, NE, no_pause, p_stress, 0, 10.4, 1.2, 4.7, 4.7, w_initial, 0.11
aI, g247acn2_002_AFB.par, Middle_word, ADJD, no_pause, s_stress, 0, 13.8, 0.9, 5.6, 7.8, w_middle, 0.14
aI, g247acn2_002_AFB.par, Middle_word, PIDAT, no_pause, p_stress, 0, 13.8, 0.8, 5.6, 7.8, w_initial, 0.07
aI, g247acn2_002_AFB.par, Middle_word, ADV, no_pause, p_stress, 0, 13.8, 0.9, 5.6, 7.8, w_initial, 0.08
aI, g247acn2_002_AFB.par, Middle_word, ORD, no_pause, p_stress, 0, 13.8, 0.9, 5.6, 7.8, w_initial, 0.11
aI, g247acn2_002_AFB.par, Middle_word, ORD, no_pause, s_stress, 0, 13.8, 0.9, 5.6, 7.8, w_initial, 0.1
aI, g247acn2_002_AFB.par, End_word, ADV, no_pause, p_stress, 0, 13.8, 0.6, 5.6, 7.8, one_s, 0.17
aI, g247acn2_006_AFB.par, Middle_word, VVINF, no_pause, none, 0, 14.1, 0.9, 5.6, 8.3, w_middle, 0.08
aI, g247acn2_008_AFB.par, Start_word, ADJD, no_pause, s_stress, 0, 12.6, 0.9, 5.2, 7.1, w_middle, 0.11
aI, g247acn2_008_AFB.par, Middle_word, CARD, no_pause, p_stress, 0, 12.6, 0.8, 5.2, 7.1, w_initial, 0.13
aI, g247acn2_008_AFB.par, Middle_word, VVFIN, no_pause, p_stress, 0, 12.6, 0.9, 5.2, 7.1, w_initial, 0.09
aI, g247acn2_008_AFB.par, End_word, CARD, no_pause, p_stress, 0, 12.6, 1.2, 5.2, 7.1, w_initial, 0.09
aI, g247acn2_010_AFB.par, Start_word, ADJA, no_pause, none, 0, 11.3, 1.9, 4.7, 6.3, w_middle, 0.04
aI, g247acn2_010_AFB.par, End_word, CARD, no_pause, p_stress, 0, 11.3, 0.4, 4.7, 6.3, one_s, 0.17
aI, g247acn2_012_AFB.par, Middle_word, CARD, no_pause, p_stress, 0, 15.5, 1.2, 4.7, 5.8, one_s, 0.11
aI, g247acn2_012_AFB.par, Middle_word, CARD, no_pause, p_stress, 0, 15.5, 0.5, 4.7, 5.8, one_s, 0.21
aI, g247acn2_012_AFB.par, Middle_word, CARD, no_pause, p_stress, 0, 15.5, 0.6, 4.7, 5.8, one_s, 0.2
aI, g247acn2_012_AFB.par, End_word, ADV, no_pause, p_stress, 0, 15.5, 0.9, 4.7, 5.8, w_final, 0.07
aI, g247acn2_015_AFB.par, Middle_word, ADV, no_pause, p_stress, 0, 16.4, 0.9, 6.8, 8.8, w_final, 0.1
aI, g247acn2_015_AFB.par, Middle_word, CARD, no_pause, p_stress, 0, 16.4, 1.0, 6.8, 8.8, w_initial, 0.1
aI, g247acn2_015_AFB.par, End_word, dreiun, no_pause, none, 0, 16.4, 0.8, 6.8, 8.8, one_s, 0.11
aI, g247acn2_017_AFB.par, Middle_word, CARD, no_pause, p_stress, 0, 17.9, 1.2, 7.5, 11.1, w_initial, 0.09
aI, g247acn2_017_AFB.par, Middle_word, VVFIN, no_pause, p_stress, 0, 17.9, 1.1, 7.5, 11.1, w_initial, 0.12
aI, g247acn2_017_AFB.par, Middle_word, CARD, no_pause, p_stress, 0, 17.9, 0.9, 7.5, 11.1, w_initial, 0.1
aI, g247acn2_017_AFB.par, End_word, NN, no_pause, s_stress, 0, 17.9, 0.8, 7.5, 11.1, w_final, 0.11
aI, g247acn2_026_AFB.par, Middle_word, ADV, no_pause, p_stress, 0, 12.8, 0.8, 5.7, 7.6, w_final, 0.13
aI, g247acn2_026_AFB.par, Middle_word, PPOSAT, no_pause, p_stress, 0, 12.8, 1.1, 5.7, 7.6, w_initial, 0.05
aI, g247acn2_026_AFB.par, Middle_word, NN, no_pause, p_stress, 0, 12.8, 0.9, 5.7, 7.6, one_s, 0.09
aI, g248acn1_005_AIF.par, Middle_word, PPOSAT, no_pause, p_stress, 0, 8.2, 0.9, 3.6, 4.2, w_initial, 0.14
aI, g248acn1_008_AIF.par, Middle_word, VVFIN, no_pause, p_stress, 0, 12.1, 0.7, 4.4, 4.7, w_initial, 0.12
aI, g248acn1_011_AIF.par, Start_word, ADV, no_pause, s_stress, 0, 11.3, 0.8, 4.1, 4.1, w_middle, 0.16
aI, g248acn1_015_AIF.par, End_word, PPOSAT, no_pause, p_stress, 0, 14.1, 0.5, 6.8, 8.9, w_initial, 0.13
aI, g248acn1_032_AIF.par, Middle_word, NN, no_pause, s_stress, 0, 9.2, 0.5, 2.8, 3.1, w_final, 0.16
aI, g248acn1_034_AIF.par, End_word, CARD, no_pause, s_stress, 0, 9.8, 0.5, 4.0, 4.7, w_middle, 0.24
aI, g248acn1_044_AIF.par, Middle_word, ART, no_pause, p_stress, 0, 6.6, 0.8, 2.7, 3.0, w_initial, 0.15
aI, g248acn1_057_AIF.par, Start_word, NN, near_pause, p_stress, 0, 0.0, 0.7, 0.0, 3.0, one_s, 0.13
aI, g248acn1_062_AIF.par, Middle_word, ADJD, no_pause, none, 0, 9.3, 0.9, 4.1, 4.5, w_middle, 0.06
aI, g248acn1_062_AIF.par, Middle_word, ART, no_pause, p_stress, 0, 9.3, 1.2, 4.1, 4.5, w_initial, 0.11
aI, g248acn1_062_AIF.par, Middle_word, ADJA, no_pause, p_stress, 0, 9.3, 1.0, 4.1, 4.5, w_middle, 0.1
aI, g248acn2_002_AIG.par, Middle_word, ADJD, no_pause, p_stress, 0, 10.8, 1.1, 4.6, 4.9, w_middle, 0.11
aI, g248acn2_004_AIG.par, End_word, APPR, no_pause, none, 0, 10.7, 0.9, 4.3, 4.9, one_s, 0.08
aI, g248acn2_006_AIG.par, Middle_word, APPR, no_pause, none, 0, 13.4, 1.1, 5.6, 6.5, one_s, 0.06
aI, g248acn2_006_AIG.par, End_word, NN, no_pause, p_stress, 0, 13.4, 0.8, 5.6, 6.5, w_initial, 0.1
aI, g248acn2_009_AIG.par, Start_word, ADJA, near_pause, s_stress, 0, 13.3, 1.3, 5.6, 6.6, w_initial, 0.07
aI, g248acn2_009_AIG.par, Start_word, ADJA, near_pause, none, 0, 13.3, 1.3, 5.6, 6.6, w_initial, 0.05
aI, g248acn2_009_AIG.par, Middle_word, VVFIN, no_pause, p_stress, 0, 13.3, 0.6, 5.6, 6.6, w_initial, 0.1
aI, g248acn2_012_AIG.par, Middle_word, NN, no_pause, p_stress, 0, 7.8, 0.2
2.7, 2.8, one_s, 0.22
aI, g248acn2_012_AIG.par, Middle_word, ADJD, no_pause, p_stress, 0, 7.8, 0.6, 2.7, 2.8, w_middle, 0.04
aI, g248acn2_012_AIG.par, End_word, ADJD, no_pause, p_stress, 0, 7.8, 0.9, 2.7, 2.8, w_initial, 0.24
aI, g248acn2_016_AIG.par, End_word, ADJD, no_pause, p_stress, 0, 14.5, 1.4, 5.9, 7.2, w_initial, 0.1
aI, g248acn2_018_AIG.par, Start_word, ADV, near_pause, s_stress, 0, 13.1, 0.9, 6.0, 6.0, w_middle, 0.12
aI, g248acn2_029_AIG.par, Start_word, ITJ, near_pause, p_stress, 0, 17.6, 1.1, 6.7, 8.5, one_s, 0.05
aI, g248acn2_029_AIG.par, Middle_word, PPOSAT, no_pause, p_stress, 0, 17.6, 1.7, 6.7, 8.5, w_initial, 0.05
aI, g248acn2_029_AIG.par, Middle_word, ADV, no_pause, p_stress, 0, 17.6, 1.4, 6.7, 8.5, w_final, 0.06
aI, g248acn2_031_AIG.par, End_word, ADJD, no_pause, p_stress, 0, 13.9, 0.9, 6.0, 7.3, w_initial, 0.12
aI, g248acn2_039_AIG.par, End_word, NN, no_pause, p_stress, 0, 14.0, 1.2, 6.5, 9.0, w_initial, 0.11
aI, g248acn2_041_AIG.par, Start_word, ADV, near_pause, p_stress, 0, 14.3, 0.9, 6.3, 6.9, w_final, 0.13
aI, g248acn2_041_AIG.par, Middle_word, ART, no_pause, p_stress, 0, 14.3, 1.2, 6.3, 6.9, w_initial, 0.09
aI, g248acn2_046_AIG.par, Middle_word, PPOSAT, no_pause, p_stress, 0, 11.9, 0.3, 5.7, 5.9, one_s, 0.04
aI, g248acn2_048_AIG.par, Middle_word, CARD, no_pause, p_stress, 0, 12.3, 0.8, 5.2, 6.2, one_s, 0.09
aI, g248acn2_048_AIG.par, Middle_word, NN, no_pause, p_stress, 0, 12.3, 0.5, 5.2, 6.2, one_s, 0.2
aI, g248acn2_050_AIG.par, Middle_word, PIS, no_pause, p_stress, 0, 11.7, 0.6, 5.2, 5.6, w_initial, 0.19
aI, g248acn2_050_AIG.par, Middle_word, PWAV, no_pause, p_stress, 0, 11.7, 0.4, 5.2, 5.6, w_final, 0.5, aI, g248acn2_050_AIG.par, Middle_word, ART, no_pause, p_stress, 0, 11.7, 1.3, 5.2, 5.6, one_s, 0.07
aI, g248acn2_050_AIG.par, End_word, ART, no_pause, p_stress, 0, 11.7, 1.8, 5.2, 5.6, w_initial, 0.08
aI, g248acn2_053_AIG.par, Middle_word, NN, no_pause, p_stress, 0, 16.0, 1.2, 6.7, 7.4, w_initial, 0.11
aI, g248acn2_053_AIG.par, End_word, PIAT, no_pause, p_stress, 0, 16.0, 1.2, 6.7, 7.4, w_initial, 0.06
aI, g248acn2_055_AIG.par, Middle_word, TRUNC, no_pause, p_stress, 0, 16.1, 0.9, 6.6, 8.7, one_s, 0.09
aI, g248acn2_058_AIG.par, Start_word, NN, no_pause, p_stress, 0, 14.4, 0.9, 5.5, 7.4, one_s, 0.11
aI, g248acn2_058_AIG.par, Middle_word, ADV, no_pause, p_stress, 0, 14.4, 0.6, 5.5, 7.4, w_final, 0.19
aI, g248acn2_058_AIG.par, Middle_word, ADV, no_pause, p_stress, 0, 14.4, 1.5, 5.5, 7.4, w_initial, 0.06
aI, g248acn2_063_AIG.par, Middle_word, VAINF, no_pause, p_stress, 0, 14.2, 0.9, 5.5, 6.6, one_s, 0.12
aI, g248acn2_070_AIG.par, Start_word, VVFIN, no_pause, p_stress, 0, 15.8, 1.0, 6.5, 7.9, w_middle, 0.11
aI, g248acn2_072_AIG.par, Middle_word, CARD, no_pause, p_stress, 0, 14.7, 0.5, 5.6, 7.4, w_initial, 0.14
aI, g248acn2_072_AIG.par, Middle_word, PWAV, no_pause, p_stress, 0, 14.7, 0.7, 5.6, 7.4, w_final, 0.21
aI, g248acn2_072_AIG.par, Middle_word, ADV, no_pause, p_stress, 0, 14.7, 0.9, 5.6, 7.4, w_initial, 0.08
aI, g248acn2_072_AIG.par, End_word, VVINF, no_pause, p_stress, 0, 14.7, 0.5, 5.6, 7.4, w_initial, 0.09
aI, g249acn1_002_AIF.par, Middle_word, ADV, no_pause, p_stress, 0, 7.7, 0.4, 2.7, 3.8, one_s, 0.17
aI, g249acn1_004_AIF.par, End_word, ART, no_pause, p_stress, 0, 14.0, 1.6, 5.5, 7.0, w_initial, 0.06
aI, g249acn1_008_AIF.par, Start_word, NE, no_pause, p_stress, 0, 11.2, 0.5, 4.3, 4.5, w_middle, 0.15
aI, g249acn1_008_AIF.par, Middle_word, ADV, no_pause, s_stress, 0, 11.2, 0.8, 4.3, 4.5, w_middle, 0.19
aI, g249acn1_012_AIF.par, End_word, VVINF, no_pause, p_stress, 0, 7.3, 0.6, 3.0, 3.4, w_initial, 0.16
aI, g249acn1_016_AIF.par, Middle_word, VVINF, no_pause, p_stress, 0, 11.6, 0.6, 5.5, 6.3, w_initial, 0.12
aI, g249acn1_020_AIF.par, Middle_word, VAINF, no_pause, p_stress, 0, 10.8, 0.6, 4.3, 4.7, one_s, 0.17
aI, g249acn1_020_AIF.par, Middle_word, CARD, no_pause, p_stress, 0, 10.8, 0.5, 4.3, 4.7, one_s, 0.18
aI, g249acn1_020_AIF.par, Middle_word, ADV, no_pause, p_stress, 0, 10.8, 0.9, 4.3, 4.7, w_initial, 0.09
aI, g249acn1_025_AIF.par, Middle_word, NN, no_pause, p_stress, 0, 8.8, 0.9, 3.8, 4.8, w_initial, 0.18
aI, g249acn1_027_AIF.par, Start_word, ITJ, near_pause, p_stress, 0, 9.4, 0.5, 3.1, 3.1, one_s, 0.2
aI, g249acn1_029_AIF.par, Middle_word, CARD, no_pause, p_stress, 0, 6.8, 0.5, 2.5, 2.7, w_initial, 0.15
